road_component_id,source_init_node,source_term_node,edge_count,edge_indices,length_miles,lanes,lane_miles,max_flood_depth_mm,minimum_capacity_retention_ratio,contains_closed_edge,repair_cost_usd,baseline_component_flow_veh_per_period,same_flow_vehicle_min_saving,capacity_loss_proxy_vehicle_min,closed_link_proxy_vehicle_min,impact_score,impact_per_dollar,severity_index,boundary_end_count,interior_severe_segment,warmstart_singleton_score,checkpoint_status,checkpoint_stage,checkpoint_generation
12524->12517,12524,12517,1,"(26434,)",0.75,1,0.75,152.4,0.509,False,16518.0,1004.3234146228804,1760.9559210308844,652.6625248850747,0.0,1813.1689230216903,0.10976927733513078,0.5653437841361295,0,True,0.02195385546702616,completed,completed,30
6950->10593,6950,10593,1,"(12288,)",0.75,1,0.75,177.8,0.509,False,16518.0,1141.182118813268,2950.59143712839,933.8673672288577,0.0,3025.3008265066987,0.18315176331920927,0.5987931777833235,0,True,0.036630352663841854,completed,completed,30
7167->12569,7167,12569,1,"(12757,)",0.75,1,0.75,127.0,0.564,False,16518.0,2717.7849305294963,2380.7921264526803,1904.390726321026,0.0,2533.1433845583624,0.15335654344099542,0.5498858236356505,0,True,0.030671308688199086,completed,completed,30
10637->9223,10637,9223,1,"(20414,)",0.76,1,0.76,107.95,0.564,False,16738.24,4022.8465825897706,5101.433977208494,2352.371371071082,0.0,5289.6236868941805,0.31602030362177747,0.5632163021531971,0,True,0.0632040607243555,completed,completed,30
12315->10798,12315,10798,1,"(25768,)",0.76,1,0.76,88.9,0.637,False,16738.24,2345.498558371445,949.5263299871984,1078.4602371391907,0.0,1035.8031489583336,0.06188244098294286,0.4709150997761914,0,True,0.012376488196588573,completed,completed,30
6940->12524,6940,12524,1,"(12283,)",0.76,1,0.76,177.8,0.509,False,16738.24,913.7722892410702,2703.796020244887,601.7351778585844,0.0,2751.934834473574,0.16441004756017202,0.5935743496764637,0,True,0.032882009512034405,completed,completed,30
9223->10637,9223,10637,1,"(17210,)",0.76,1,0.76,107.95,0.564,False,16738.24,4457.537650549237,7157.241778516371,2606.558251563521,0.0,7365.766438641453,0.4400562089348373,0.5741192375555707,0,True,0.08801124178696747,completed,completed,30
10776->10777,10776,10777,1,"(21050,)",0.78,1,0.78,63.5,0.637,False,17178.72,5308.358073515096,5565.806935770779,2147.1550070500925,0.0,5737.579336334787,0.33399341373133656,0.5134577505493632,0,True,0.06679868274626731,completed,completed,30
10910->12642,10910,12642,1,"(21653,)",0.78,1,0.78,127.0,0.564,False,17178.72,1717.5468500011787,1824.0577423188595,1030.7705872030606,0.0,1906.5193892951042,0.11098145783242896,0.536489118088677,0,True,0.022196291566485796,completed,completed,30
6672->6673,6672,6673,1,"(11776,)",0.39,2,0.78,152.4,0.509,False,17178.72,2509.6330415552743,1929.9642067544864,1029.792066701613,0.0,2012.3475720906156,0.11714188089046305,0.5784010497256473,0,True,0.02342837617809261,completed,completed,30
6673->6672,6673,6672,1,"(11779,)",0.39,2,0.78,152.4,0.509,False,17178.72,2404.1837492632612,1845.8043140425511,986.5224560280469,0.0,1924.7261105247949,0.11204129938230524,0.5766180906617158,0,True,0.02240825987646105,completed,completed,30
10618->10624,10618,10624,1,"(20330,)",0.79,1,0.79,177.8,0.509,False,17398.96,629.755516594718,1782.4433916619294,505.3983462039831,0.0,1822.875259358248,0.10476920800773426,0.5773526429125488,0,True,0.020953841601546855,completed,completed,30
10777->12099,10777,12099,1,"(21056,)",0.79,1,0.79,63.5,0.637,False,17398.96,4012.894414816322,2371.6201603790596,1534.3703084491692,0.0,2494.3697850549934,0.143363154180192,0.48579415118284175,0,True,0.0286726308360384,completed,completed,30
10827->4468,10827,4468,1,"(21277,)",0.79,1,0.79,63.5,0.637,False,17398.96,5133.705394966289,3583.9134272703113,2597.987110790264,0.0,3791.7523961335323,0.21792983006648287,0.5008530745914043,0,True,0.043585966013296576,completed,completed,30
12573->2032,12573,2032,1,"(26609,)",0.79,1,0.79,127.0,0.564,False,17398.96,2787.9989120817227,2448.345159832718,2133.996322838731,0.0,2619.0648656598164,0.15052996648419312,0.5511493338892748,0,True,0.030105993296838624,completed,completed,30
4468->10827,4468,10827,1,"(6888,)",0.79,1,0.79,63.5,0.637,False,17398.96,5864.049583102372,6969.329007243536,2967.588527552237,0.0,7206.736089447714,0.41420499210571865,0.5212802361503158,0,True,0.08284099842114373,completed,completed,30
10613->6550,10613,6550,1,"(20310,)",0.8,1,0.8,177.8,0.509,False,17619.2,1172.0901183323094,3067.8868346991194,1104.9527963542346,0.0,3156.283058407458,0.17913884049261364,0.600336626501727,0,True,0.03582776809852273,completed,completed,30
10625->8366,10625,8366,1,"(20359,)",0.4,2,0.8,152.4,0.509,False,17619.2,1969.7452116468971,1754.5549804367208,725.3586741889698,0.0,1812.5836743718385,0.10287548097370132,0.5726727912556103,0,True,0.020575096194740267,completed,completed,30
10643->10644,10643,10644,1,"(20443,)",0.8,1,0.8,107.95,0.564,False,17619.2,3527.966551863767,3700.329711779,2171.567176394263,0.0,3874.055085890541,0.21987690053410713,0.5525822758124147,0,True,0.04397538010682143,completed,completed,30
5083->8483,5083,8483,1,"(8788,)",0.8,1,0.8,127.0,0.564,False,17619.2,2602.048476020418,2512.955338212009,1877.7817415915626,0.0,2663.177877539334,0.1511520317346607,0.5508905541033268,0,True,0.030230406346932144,completed,completed,30
6236->6237,6236,6237,1,"(10956,)",0.4,2,0.8,177.8,0.509,False,17619.2,2074.8079177532386,2921.765533190572,873.1977322430058,0.0,2991.6213517700126,0.1697932568885087,0.6049756998773275,0,True,0.03395865137770174,completed,completed,30
6237->6236,6237,6236,1,"(10960,)",0.4,2,0.8,177.8,0.509,False,17619.2,1632.0543551536246,2292.8362345551154,686.8617328975112,0.0,2347.7851731869164,0.1332515195461154,0.5952000444573247,0,True,0.02665030390922308,completed,completed,30
6550->10613,6550,10613,1,"(11608,)",0.8,1,0.8,177.8,0.509,False,17619.2,1712.4529035637586,4589.108441132812,1614.3636012476265,0.0,4718.257529232622,0.26779067887489905,0.6163472717973246,0,True,0.05355813577497981,completed,completed,30
7040->10122,7040,10122,1,"(12456,)",0.4,2,0.8,203.2,0.463,False,17619.2,569.8660184566071,1302.345224562386,306.018051911198,0.0,1326.8266687152818,0.07530572720187532,0.5999164153382043,0,True,0.015061145440375066,completed,completed,30
8366->10625,8366,10625,1,"(15352,)",0.4,2,0.8,152.4,0.509,False,17619.2,1664.7430080080603,1480.2958156601844,613.0416126989682,0.0,1529.3391446761018,0.08679957913390515,0.5658204485642975,0,True,0.017359915826781033,completed,completed,30
8483->5083,8483,5083,1,"(15540,)",0.8,1,0.8,127.0,0.564,False,17619.2,2513.0997859878157,2378.614599634084,1813.591459350104,0.0,2523.7019163820923,0.14323589699771228,0.5489221519003932,0,True,0.028647179399542456,completed,completed,30
10635->2087,10635,2087,1,"(20403,)",0.81,1,0.81,127.0,0.564,False,17839.440000000002,1644.1081329714418,2053.256949600201,916.7893077476754,0.0,2126.6000942200153,0.119207783104179,0.5392402931936158,0,True,0.0238415566208358,completed,completed,30
10892->12774,10892,12774,1,"(21578,)",0.81,1,0.81,127.0,0.564,False,17839.440000000002,2588.437929184337,3556.9275579549185,1443.3674827432744,0.0,3672.3969565743805,0.2058583092616349,0.5603276327863328,0,True,0.041171661852326985,completed,completed,30
12327->12326,12327,12326,1,"(25817,)",0.81,1,0.81,88.9,0.637,False,17839.440000000002,5822.562219785149,10519.393962447946,3021.190534382519,0.0,10761.089205198548,0.6032190026816171,0.549984700952135,0,True,0.12064380053632343,completed,completed,30
12774->10892,12774,10892,1,"(27308,)",0.81,1,0.81,127.0,0.564,False,17839.440000000002,3013.0422702273518,4517.382209739295,1680.1358023476184,0.0,4651.793073927104,0.26075891810096635,0.5689688384143929,0,True,0.05215178362019327,completed,completed,30
2087->10635,2087,10635,1,"(2319,)",0.81,1,0.81,127.0,0.564,False,17839.440000000002,2124.1597728816696,2745.205538538107,1184.4762085119323,0.0,2839.9636352190614,0.15919578390459907,0.5505780693591659,0,True,0.031839156780919815,completed,completed,30
10553->8641,10553,8641,1,"(20016,)",0.82,1,0.82,127.0,0.564,False,18059.68,2961.7969590647876,1912.46706844381,2762.3521273169813,0.0,2133.4552386291684,0.11813361247979856,0.545749652402569,0,True,0.023626722495959714,completed,completed,30
10547->5128,10547,5128,1,"(19989,)",0.83,1,0.83,127.0,0.564,False,18279.92,2210.4519576564703,2611.847051085961,1411.620625476571,0.0,2724.7767011240867,0.14905845874183732,0.5497886691153808,0,True,0.029811691748367466,completed,completed,30
5128->10547,5128,10547,1,"(8945,)",0.83,1,0.83,127.0,0.564,False,18279.92,4137.197668231643,8667.471167108983,2642.063103846471,0.0,8878.8362154167,0.4857152665556907,0.5915276497389914,0,True,0.09714305331113815,completed,completed,30
10588->6806,10588,6806,1,"(20187,)",0.42,2,0.84,228.6,0.463,False,18500.16,246.63286494056388,1096.8973655712887,165.28859999999997,0.0,1110.1204535712886,0.060005992033111535,0.6024775977475434,0,True,0.012001198406622308,completed,completed,30
10911->12642,10911,12642,1,"(21659,)",0.84,1,0.84,127.0,0.564,False,18500.16,1947.7760917554228,2972.9889299584934,951.1380211260081,0.0,3049.079971648574,0.16481370818677105,0.5517326599859195,0,True,0.03296274163735421,completed,completed,30
6255->12464,6255,12464,1,"(10974,)",0.42,2,0.84,127.0,0.564,False,18500.16,3419.6913636815443,1410.8642594958305,1341.886891108638,0.0,1518.2152107845216,0.08206497731827841,0.5372666594612925,0,True,0.016412995463655683,completed,completed,30
8087->8085,8087,8085,1,"(15041,)",0.28,3,0.8400000000000001,127.0,0.564,False,18500.160000000003,3826.912414929136,2087.228037055669,539.0647703244796,0.0,2130.3532186816274,0.11515323211699936,0.5484997492504827,0,True,0.023030646423399873,completed,completed,30
10894->2157,10894,2157,1,"(21585,)",0.85,1,0.85,127.0,0.564,False,18720.399999999998,1811.5302517419068,2396.0086028961196,1060.0312283613957,0.0,2480.8111011650312,0.1325191289270011,0.5448484938620715,0,True,0.026503825785400222,completed,completed,30
2157->10894,2157,10894,1,"(2461,)",0.85,1,0.85,127.0,0.564,False,18720.399999999998,1627.6605644809947,2131.4571527725093,952.438429257879,0.0,2207.65222711314,0.11792762051628919,0.540235802828799,0,True,0.02358552410325784,completed,completed,30
6213->8801,6213,8801,1,"(10932,)",0.43,2,0.86,127.0,0.564,False,18940.64,1893.797199457067,774.4791429683407,760.8194977590235,0.0,835.3447027890626,0.04410329866303687,0.5131835514176932,0,True,0.008820659732607374,completed,completed,30
7961->8768,7961,8768,1,"(14900,)",0.43,2,0.86,127.0,0.564,False,18940.64,4542.866418622995,2061.356825912269,1825.0641346359416,0.0,2207.3619566831444,0.11654104384451341,0.5514181721260247,0,True,0.023308208768902685,completed,completed,30
8828->8357,8828,8357,1,"(16124,)",0.43,2,0.86,127.0,0.564,False,18940.64,3060.9801923620025,1276.681490823882,1229.7269281372037,0.0,1375.0596450748583,0.0725983728678048,0.5331336453550143,0,True,0.014519674573560959,completed,completed,30
12360->2446,12360,2446,1,"(25930,)",0.87,1,0.87,76.2,0.637,False,19160.88,5208.0529793227315,7622.068836404121,2193.0069485332165,0.0,7797.509392286778,0.40694944033294805,0.5307821254285735,0,True,0.08138988806658962,completed,completed,30
2446->12360,2446,12360,1,"(3274,)",0.87,1,0.87,76.2,0.637,False,19160.88,3635.7866309472884,2702.130231309504,1530.9570345592845,0.0,2824.606794074247,0.14741529585667498,0.49685864216316483,0,True,0.029483059171334997,completed,completed,30
5154->10553,5154,10553,1,"(8979,)",0.87,1,0.87,127.0,0.564,False,19160.88,3097.562881367678,3757.269994602449,2430.9673492973543,0.0,3951.7473825462375,0.20624039097088637,0.5644509451936108,0,True,0.04124807819417728,completed,completed,30
5742->12368,5742,12368,1,"(10191,)",0.45,2,0.9,127.0,0.564,False,19821.600000000002,4913.882039341407,2421.0569950591726,2065.9364059688232,0.0,2586.3319075366785,0.13048048126976017,0.5569549812808213,0,True,0.026096096253952036,completed,completed,30
8759->5344,8759,5344,1,"(15946,)",0.45,2,0.9,127.0,0.564,False,19821.600000000002,4376.054457810232,2048.617663330597,1839.8183241907877,0.0,2195.80312926586,0.11077829888938633,0.5508552818560256,0,True,0.022155659777877267,completed,completed,30
9033->10843,9033,10843,1,"(16704,)",0.9,1,0.9,63.5,0.637,False,19821.600000000002,3273.850247448281,1360.2440291805735,1527.9526797733624,0.0,1482.4802435624424,0.074791149229247,0.4682047564087378,1,False,0.09348893653655875,completed,completed,30
10876->12587,10876,12587,1,"(21502,)",0.91,1,0.91,152.4,0.509,False,20041.84,1690.5776147558308,3766.8307162158576,1294.914829798376,0.0,3870.4239025997276,0.1931171939602216,0.5934207692250412,0,True,0.03862343879204432,completed,completed,30
10912->4532,10912,4532,1,"(21662,)",0.91,1,0.91,107.95,0.564,False,20041.84,2578.3319183172152,2439.4799535068887,1704.9649531858975,0.0,2575.8771497617604,0.12852498322318512,0.5371060172269124,0,True,0.025704996644637025,completed,completed,30
12903->10445,12903,10445,1,"(27752,)",0.92,1,0.92,88.9,0.637,False,20262.08,3924.5239017959593,1481.9629111587212,3145.5216053850695,0.0,1733.6046395895269,0.08555906597888897,0.4917362657098304,0,True,0.017111813195777797,completed,completed,30
10588->6702,10588,6702,1,"(20185,)",0.47,2,0.94,203.2,0.463,False,20702.559999999998,1684.5315436977153,4816.084104322112,911.0548206725706,0.0,4888.968489975918,0.23615284727955954,0.6502517583143053,0,True,0.04723056945591191,completed,completed,30
10811->5083,10811,5083,1,"(21204,)",0.94,1,0.94,127.0,0.564,False,20702.559999999998,2190.675978414098,2696.5676554933166,1683.4249556123139,0.0,2831.241651942302,0.13675804595867863,0.5508232006217142,0,True,0.027351609191735727,completed,completed,30
6260->8649,6260,8649,1,"(10987,)",0.94,1,0.94,152.4,0.509,False,20702.559999999998,928.5888808623487,1639.2251584472315,952.402026829352,0.0,1715.4173205935797,0.08286015452164273,0.5628527775977132,0,True,0.016572030904328548,completed,completed,30
6702->10588,6702,10588,1,"(11857,)",0.47,2,0.94,203.2,0.463,False,20702.559999999998,1227.1259710639376,3503.1270194845456,663.6735510789154,0.0,3556.220903570859,0.17177686738117698,0.637394978463325,0,True,0.0343553734762354,completed,completed,30
8649->6260,8649,6260,1,"(15804,)",0.94,1,0.94,152.4,0.509,False,20702.559999999998,1751.010706139251,3210.031774594384,1795.9144029144666,0.0,3353.7049268275414,0.16199469663788157,0.5895692298396764,0,True,0.032398939327576315,completed,completed,30
10539->4972,10539,4972,1,"(19952,)",0.95,1,0.95,107.95,0.564,False,20922.8,3352.3637847668383,3870.8789309550602,2450.380728794867,0.0,4066.9093892586498,0.19437691844584137,0.553461344608549,0,True,0.03887538368916828,completed,completed,30
10883->7581,10883,7581,1,"(21536,)",0.95,1,0.95,152.4,0.509,False,20922.8,1650.7395892797085,4278.453423541516,1099.9821163136,0.0,4366.451992846603,0.20869348236596458,0.5967242091389152,0,True,0.04173869647319292,completed,completed,30
10903->10897,10903,10897,1,"(21624,)",0.95,1,0.95,88.9,0.637,False,20922.8,2772.5152245779404,1525.9015139955459,1593.5031253261714,0.0,1653.3817640216396,0.07902296843738121,0.48654931432343396,0,True,0.015804593687476245,completed,completed,30
7581->10883,7581,10883,1,"(13778,)",0.95,1,0.95,152.4,0.509,False,20922.8,1414.6420262949996,3627.619310189951,942.6568188075751,0.0,3703.031855694557,0.1769854826167892,0.590172838843239,0,True,0.03539709652335784,completed,completed,30
12322->8482,12322,8482,1,"(25795,)",0.96,1,0.96,107.95,0.564,False,21143.04,3875.43927430441,5756.1496514178525,2862.5362282109186,0.0,5985.152549674726,0.2830790912600424,0.5664600309198878,0,True,0.05661581825200848,completed,completed,30
8482->12322,8482,12322,1,"(15539,)",0.96,1,0.96,107.95,0.564,False,21143.04,4395.3694978496815,8610.513906688106,3246.5750417999343,0.0,8870.2399100321,0.41953474571452826,0.579458832455966,0,True,0.08390694914290565,completed,completed,30
10635->10641,10635,10641,1,"(20405,)",0.97,1,0.97,127.0,0.564,False,21363.28,1654.6335406363908,2475.827780209928,1104.912026851488,0.0,2564.2207423580467,0.12002935608942292,0.544838399195676,0,True,0.024005871217884583,completed,completed,30
10641->10635,10641,10635,1,"(20431,)",0.97,1,0.97,127.0,0.564,False,21363.28,1742.0063368989581,2618.478313262738,1163.256821054696,0.0,2711.5388589471136,0.1269252127457541,0.5470495525486028,0,True,0.025385042549150822,completed,completed,30
10166->7555,10166,7555,1,"(18700,)",0.49,2,0.98,177.8,0.509,False,21583.52,2064.2464755715905,3705.1883092498356,993.2741191155379,0.0,3784.650238779079,0.17534907368117336,0.6118679149521997,0,True,0.035069814736234675,completed,completed,30
10613->10166,10613,10166,1,"(20311,)",0.49,2,0.98,177.8,0.509,False,21583.52,2636.3230157415965,4760.450364859437,1268.5459087145414,0.0,4861.934037556601,0.22526140488468058,0.6219354637834088,0,True,0.045052280976936115,completed,completed,30
4433->10606,4433,10606,1,"(6778,)",0.49,2,0.98,228.6,0.463,False,21583.52,589.9078712364237,2957.7269114475384,388.05614539610036,0.0,2988.7714030792263,0.1384746975043564,0.641215725175918,0,True,0.02769493950087128,completed,completed,30
7555->10166,7555,10166,1,"(13684,)",0.49,2,0.98,177.8,0.509,False,21583.52,1724.3121978832428,3089.2835287571233,829.7045433774588,0.0,3155.65989222732,0.1462069158426114,0.6045366380866679,0,True,0.02924138316852228,completed,completed,30
7631->10627,7631,10627,1,"(13938,)",0.49,2,0.98,127.0,0.564,False,21583.52,4533.7357908359345,2342.3538323516195,2075.5442450446913,0.0,2508.397371955195,0.11621817812642214,0.5551733366698939,0,True,0.02324363562528443,completed,completed,30
8408->10565,8408,10565,1,"(15423,)",0.49,2,0.98,127.0,0.564,False,21583.52,3529.173287123071,1706.7195126380257,1615.6555308449422,0.0,1835.971955105621,0.0850636020030848,0.5432236782122817,0,True,0.017012720400616962,completed,completed,30
10641->10907,10641,10907,1,"(20433,)",0.99,1,0.99,127.0,0.564,False,21803.76,2473.1836556844855,4078.4318483198,1685.565778641555,0.0,4213.277110611124,0.19323626340645486,0.563891177020473,0,True,0.038647252681290975,completed,completed,30
10907->10641,10907,10641,1,"(21638,)",0.99,1,0.99,127.0,0.564,False,21803.76,2318.466329878275,3742.8056556583347,1580.120220992619,0.0,3869.2152733377443,0.17745633199676317,0.5606698802802237,0,True,0.035491266399352635,completed,completed,30
12402->12454,12402,12454,1,"(26037,)",0.99,1,0.99,88.9,0.637,False,21803.76,3904.4760517170002,2932.564737942791,2476.149809480362,0.0,3130.65672270122,0.143583341712678,0.5091420148437523,0,True,0.0287166683425356,completed,completed,30
6434->6763,6434,6763,1,"(11437,)",0.99,1,0.99,127.0,0.564,False,21803.76,2513.1267049205294,2943.5843022198965,2244.343470852202,0.0,3123.1317798880727,0.1432382203752047,0.5552188282369248,0,True,0.028647644075040942,completed,completed,30
8097->8096,8097,8096,1,"(15053,)",0.33,3,0.99,127.0,0.564,False,21803.76,4022.2775783597676,2588.7634070765207,667.7599592012348,0.0,2642.1842038126197,0.12118020945986471,0.5554038512462243,0,True,0.024236041891972943,completed,completed,30
10378->7565,10378,7565,1,"(19251,)",1.0,1,1.0,127.0,0.564,False,22024.0,2023.2664184029427,3198.1765379980093,1392.8591975110787,0.0,3309.6052737988957,0.15027266953318633,0.5545695816681265,0,True,0.030054533906637267,completed,completed,30
10613->2085,10613,2085,1,"(20309,)",0.5,2,1.0,177.8,0.509,False,22024.0,1387.6336016968708,2620.9566687601705,638.7450922810908,0.0,2672.0562761426577,0.12132474918918715,0.5972547861027029,0,True,0.024264949837837432,completed,completed,30
10614->2085,10614,2085,1,"(20313,)",0.5,2,1.0,177.8,0.509,False,22024.0,1620.3818253117963,3062.4573911563366,745.8820089638363,0.0,3122.1279518734436,0.14176025934768632,0.6035436215403767,0,True,0.028352051869537265,completed,completed,30
10623->10629,10623,10629,1,"(20350,)",1.0,1,1.0,177.8,0.509,False,22024.0,2417.034224640751,9617.619702890592,2455.373388204018,0.0,9814.049573946913,0.4456070456750324,0.6417459299651599,0,True,0.08912140913500649,completed,completed,30
10623->7670,10623,7670,1,"(20349,)",1.0,1,1.0,152.4,0.509,False,22024.0,2689.094345479378,7447.067414516916,2330.0211593477193,0.0,7633.469107264734,0.34659776186272856,0.6185491208556126,0,True,0.06931955237254571,completed,completed,30
10629->10623,10629,10623,1,"(20380,)",1.0,1,1.0,177.8,0.509,False,22024.0,3234.619677287256,15714.022259740954,3285.9274376856056,0.0,15976.896454755803,0.7254311866489195,0.659324127392662,0,True,0.1450862373297839,completed,completed,30
10629->2086,10629,2086,1,"(20377,)",1.0,1,1.0,152.4,0.509,False,22024.0,1324.4060305291619,2000.9211138151356,1696.3913764951785,0.0,2136.63242393475,0.0970138223726276,0.5732067627922746,0,True,0.01940276447452552,completed,completed,30
10636->8364,10636,8364,1,"(20409,)",1.0,1,1.0,127.0,0.564,False,22024.0,3022.7918469056103,4109.602179947157,2726.766714312096,0.0,4327.743517092125,0.19650124941391778,0.5668703404847683,0,True,0.03930024988278356,completed,completed,30
10647->10648,10647,10648,1,"(20461,)",1.0,1,1.0,76.2,0.637,False,22024.0,4414.14263953347,3963.14817511925,2530.0007023431313,0.0,4165.5482313067005,0.18913677040077645,0.5104518543942287,0,True,0.03782735408015529,completed,completed,30
10648->10647,10648,10647,1,"(20467,)",1.0,1,1.0,76.2,0.637,False,22024.0,4968.831305409274,6107.377074351761,2847.924890310895,0.0,6335.211065576632,0.2876503389746019,0.5241320796395582,0,True,0.057530067794920384,completed,completed,30
10841->8531,10841,8531,1,"(21340,)",0.5,2,1.0,127.0,0.564,False,22024.0,3647.4296041293414,2299.2261322555382,1490.8868506878684,0.0,2418.4970803105675,0.10981189067883071,0.55172404159418,0,True,0.021962378135766143,completed,completed,30
10863->12508,10863,12508,1,"(21445,)",1.0,1,1.0,107.95,0.564,False,22024.0,3286.35911141723,3888.3314359332308,2528.5633633727866,0.0,4090.6165050030536,0.18573449441532208,0.5534163595000265,0,True,0.03714689888306442,completed,completed,30
10889->1952,10889,1952,1,"(21561,)",0.5,2,1.0,127.0,0.564,False,22024.0,6705.416256685103,6512.632203252229,2436.301239928921,0.0,6707.536302446543,0.3045557710882012,0.5885036953136296,0,True,0.06091115421764024,completed,completed,30
10906->10907,10906,10907,1,"(21636,)",1.0,1,1.0,127.0,0.564,False,22024.0,3021.543226881205,6064.115844399328,1881.9897813145794,0.0,6214.675026904494,0.28217739860627017,0.5775593547608716,0,True,0.05643547972125404,completed,completed,30
10907->10906,10907,10906,1,"(21640,)",1.0,1,1.0,127.0,0.564,False,22024.0,3409.9216377508874,7575.062013387275,2123.8940486562674,0.0,7744.973537279777,0.3516606219251624,0.5853826896551989,0,True,0.07033212438503249,completed,completed,30
10908->2173,10908,2173,1,"(21643,)",1.0,1,1.0,127.0,0.564,False,22024.0,912.800062575277,1302.4328679320415,663.3013788047015,0.0,1355.4969782364176,0.06154635752980465,0.519526999195811,0,True,0.01230927150596093,completed,completed,30
12241->10987,12241,10987,1,"(25533,)",0.5,2,1.0,88.9,0.637,False,22024.0,6209.6463391641,1968.8374932367851,1878.4180175971405,0.0,2119.1109346445564,0.09621825892864859,0.5026696797096648,0,True,0.019243651785729718,completed,completed,30
12589->2061,12589,2061,1,"(26669,)",0.5,2,1.0,127.0,0.564,False,22024.0,3321.3373294871744,2416.6308934645103,1206.752563047007,0.0,2513.171098508271,0.11411056567872643,0.5518377408185242,0,True,0.022822113135745288,completed,completed,30
1952->10889,1952,10889,1,"(1947,)",0.5,2,1.0,127.0,0.564,False,22024.0,5723.074513501461,4862.17604569982,2079.3837399055315,0.0,5028.526744892262,0.22832032078152298,0.5782629597512788,0,True,0.0456640641563046,completed,completed,30
2086->10629,2086,10629,1,"(2316,)",1.0,1,1.0,152.4,0.509,False,22024.0,985.8005188229401,1471.9148642551966,1262.6818819358182,0.0,1572.929414810062,0.07141888007673729,0.5609424429262547,0,True,0.014283776015347457,completed,completed,30
2089->2090,2089,2090,1,"(2323,)",1.0,1,1.0,127.0,0.564,False,22024.0,1357.8337999813602,1405.9847918122384,1224.8597312935308,0.0,1503.973570315721,0.06828793908080825,0.5269228569643322,0,True,0.013657587816161651,completed,completed,30
4972->8482,4972,8482,1,"(8457,)",1.0,1,1.0,127.0,0.564,False,22024.0,1385.8213256259087,1224.08792777089,1342.706884384214,0.0,1331.504478521627,0.06045697777522826,0.5235476390174358,0,True,0.012091395555045653,completed,completed,30
5167->8358,5167,8358,1,"(9011,)",0.5,2,1.0,127.0,0.564,False,22024.0,3025.3965491727467,1465.7253399268438,1413.2923879706975,0.0,1578.7887309644996,0.07168492240122137,0.5370870061383296,0,True,0.014336984480244275,completed,completed,30
6884->10590,6884,10590,1,"(12147,)",0.5,2,1.0,177.8,0.509,False,22024.0,2476.7531356626455,4376.966069201571,1302.949060296813,0.0,4481.201994025317,0.20346903351004889,0.618845327600791,0,True,0.04069380670200978,completed,completed,30
7554->7555,7554,7555,1,"(13679,)",0.5,2,1.0,177.8,0.509,False,22024.0,1727.610387606194,3034.9920276073735,908.8464646228299,0.0,3107.6997447772,0.14110514642104977,0.6041049496433566,0,True,0.028221029284209956,completed,completed,30
7555->7554,7555,7554,1,"(13682,)",0.5,2,1.0,177.8,0.509,False,22024.0,1669.302351977352,2931.863900229177,878.1722730223712,0.0,3002.1176820709666,0.13631119152156587,0.6027095591231728,0,True,0.027262238304313176,completed,completed,30
7565->10378,7565,10378,1,"(13721,)",1.0,1,1.0,127.0,0.564,False,22024.0,1678.1527361414971,2591.6870278592387,1155.275673091094,0.0,2684.109081706526,0.12187200697904677,0.5463422414177066,0,True,0.024374401395809354,completed,completed,30
7592->10622,7592,10622,1,"(13816,)",0.5,2,1.0,127.0,0.564,False,22024.0,3671.7789132171874,1824.2567400675111,1715.245292317172,0.0,1961.476363452885,0.08906085921961882,0.5456087963735935,0,True,0.017812171843923762,completed,completed,30
7670->10623,7670,10623,1,"(14071,)",1.0,1,1.0,152.4,0.509,False,22024.0,2190.5310458406702,5526.825601236108,1898.0307238372393,0.0,5678.668059143087,0.25783999542059055,0.6075720663172057,0,True,0.05156799908411811,completed,completed,30
8358->5167,8358,5167,1,"(15331,)",0.5,2,1.0,127.0,0.564,False,22024.0,3058.6727932136682,1483.2923207359613,1428.8371476869565,0.0,1597.5992925509179,0.07253901618919896,0.5375560821691467,0,True,0.014507803237839793,completed,completed,30
8399->8402,8399,8402,1,"(15407,)",0.5,2,1.0,127.0,0.564,False,22024.0,2773.8210485194472,1335.2449454705945,1295.7706898083704,0.0,1438.9066006552641,0.06533357249615257,0.5334005273959864,0,True,0.013066714499230515,completed,completed,30
8402->8399,8402,8399,1,"(15411,)",0.5,2,1.0,127.0,0.564,False,22024.0,3075.0616676598975,1491.9734448152228,1436.4930933211238,0.0,1606.8928922809127,0.07296099220309266,0.5377856578063429,0,True,0.014592198440618532,completed,completed,30
8406->10571,8406,10571,1,"(15415,)",0.5,2,1.0,127.0,0.564,False,22024.0,3773.7423701675334,1209.8361892172984,2056.689591741306,0.0,1374.371356556603,0.06240334891739025,0.5354004409740366,0,True,0.012480669783478051,completed,completed,30
8482->4972,8482,4972,1,"(15536,)",1.0,1,1.0,127.0,0.564,False,22024.0,1817.435168519257,1658.1546673453133,1760.892741054214,0.0,1799.0260866296505,0.08168480233516394,0.5353907222347338,0,True,0.01633696046703279,completed,completed,30
9011->9010,9011,9010,1,"(16638,)",1.0,1,1.0,152.4,0.509,False,22024.0,1168.80614445537,2855.443725523832,956.4730282126445,0.0,2931.961567780844,0.13312575226029985,0.5811944266876592,0,True,0.026625150452059973,completed,completed,30
