rank_within_available_evaluations,mode,source,repair_cost_usd,budget_remaining_usd,repaired_station_count,repaired_stations,repaired_road_component_count,served_total,served_ev,served_non_ev,finite_system_time_min,physical_in_vehicle_time_min,physical_wait_vehicle_min,physical_service_vehicle_min,unstable_station_entries,potential_total,potential_ev,ev_completion_target,ev_target_shortfall,ev_target_rate,ev_target_feasible,completion_shortfall,completion_rate,completion_feasible,queue_feasible,hard_feasible,feasibility_violation,max_station_utilization,station_utilization_violation,unstable_station_count,nonfinite_wait_station_count
220,focus_1392cdb628,BIHMH gen 3 focus / add_fix,14999735.6,264.40000000037253,4,C2;C4;C5;C7,1025,235533.58653284246,9804.416532842466,225729.16999999998,6583630.016217408,6564931.636945027,66.63850389069009,18631.740768490028,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8198147523356836,0.0,0,0
221,focus_1392cdb628,BIHMH gen 3 focus / remove_fix,14999955.84,44.16000000014901,4,C2;C4;C5;C7,1025,235533.58653284246,9804.416532842466,225729.16999999998,6584165.56789784,6565465.827923543,68.33804517172949,18631.401929126245,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8207929639492608,0.0,0,0
222,focus_1392cdb628,BIHMH gen 5 focus / add_fix,14999925.040000001,74.95999999903142,4,C1;C4;C5;C7,1017,235533.58653284246,9804.416532842466,225729.16999999998,6584430.428731241,6565701.692110461,68.41064547133449,18660.32597530911,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8208343606569329,0.0,0,0
223,focus_1392cdb628,BIHMH gen 2 focus / add_fix,14999955.84,44.16000000014901,4,C2;C4;C5;C7,1026,235533.58653284246,9804.416532842466,225729.16999999998,6584506.880782219,6565808.3513913285,66.6117276792267,18631.917663210934,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8197993295628234,0.0,0,0
224,focus_1392cdb628,BIHMH gen 3 focus / add_fix,14999955.84,44.16000000014901,4,C2;C4;C5;C7,1026,235533.58653284246,9804.416532842466,225729.16999999998,6584747.153803131,6566047.740479345,68.9640551728252,18630.449268611956,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8211462303801176,0.0,0,0
225,focus_1392cdb628,BIHMH gen 6 focus / swap_fix,14999955.84,44.16000000014901,4,C2;C4;C5;C7,1027,235533.58653284246,9804.416532842466,225729.16999999998,6585203.610482223,6566503.892398428,68.33890748659157,18631.379176308496,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8207934298979578,0.0,0,0
226,focus_1392cdb628,BIHMH gen 1 focus / mip_intensify,14999576.96,423.03999999910593,3,C4;C5;C7,940,235533.58653284246,9804.416532842466,225729.16999999998,6585456.8886337755,6566757.455239174,69.04359428660652,18630.38980031468,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8211909008659208,0.0,0,0
227,focus_1392cdb628,BIHMH gen 2 focus / add_fix,14999797.2,202.80000000074506,3,C4;C5;C7,941,235533.58653284246,9804.416532842466,225729.16999999998,6585480.566551289,6566781.1716838665,68.93514746920398,18630.45971995298,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8211298879105876,0.0,0,0
228,focus_1392cdb628,BIHMH gen 4 focus / swap_fix,14999955.84,44.16000000014901,4,C2;C4;C5;C7,1026,235533.58653284246,9804.416532842466,225729.16999999998,6585979.235303025,6567280.866555063,66.65287117107526,18631.71587679087,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8198231167243942,0.0,0,0
229,focus_1392cdb628,BIHMH gen 1 focus / remove_fix,14999925.040000001,74.95999999903142,4,C1;C4;C5;C7,1017,235533.58653284246,9804.416532842466,225729.16999999998,6586289.087513434,6567560.714394538,68.62306739894099,18659.750051497045,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.820954321303582,0.0,0,0
230,focus_1392cdb628,BIHMH gen 2 focus / add_fix,14999955.84,44.16000000014901,4,C2;C4;C5;C7,1024,235533.58653284246,9804.416532842466,225729.16999999998,6586319.774800756,6567620.032208176,68.49202355779082,18631.25056902182,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8208802571525334,0.0,0,0
231,focus_1392cdb628,BIHMH gen 2 focus / add_fix,14999955.84,44.16000000014901,4,C2;C4;C5;C7,1026,235533.58653284246,9804.416532842466,225729.16999999998,6586367.470976095,6567669.109318597,66.65062073018669,18631.711036766843,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8198217941301895,0.0,0,0
232,focus_1392cdb628,BIHMH gen 8 focus / add_fix,14999955.84,44.16000000014901,4,C2;C4;C5;C7,1026,235533.58653284246,9804.416532842466,225729.16999999998,6586378.018731777,6567678.557419099,68.5384409242362,18630.922871753275,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8209062408220692,0.0,0,0
233,focus_1392cdb628,BIHMH gen 8 focus / add_fix,14999925.040000001,74.95999999903142,4,C1;C4;C5;C7,1016,235533.58653284246,9804.416532842466,225729.16999999998,6586653.038576425,6567924.479430646,68.5657372486446,18659.993408530943,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8209220711084348,0.0,0,0
234,focus_1392cdb628,BIHMH gen 8 focus / add_fix,14999735.6,264.40000000037253,4,C2;C4;C5;C7,1026,235533.58653284246,9804.416532842466,225729.16999999998,6586885.508811234,6568185.909100311,68.62286094312415,18630.976849980034,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8209541091637015,0.0,0,0
235,focus_1392cdb628,BIHMH gen 6 focus / crossover_fix,14999955.84,44.16000000014901,4,C2;C4;C5;C7,968,235533.58653284246,9804.416532842466,225729.16999999998,6587475.392906011,6568775.975096867,69.13463351811261,18630.28317562614,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8212420134866036,0.0,0,0
236,focus_1392cdb628,BIHMH gen 2 focus / crossover_fix,14999955.84,44.16000000014901,4,C2;C4;C5;C7,937,235533.58653284246,9804.416532842466,225729.16999999998,6587957.490269897,6569257.571528722,68.79595242962763,18631.122788744826,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8210521036389602,0.0,0,0
237,focus_1392cdb628,BIHMH gen 6 focus / crossover_fix,14999955.84,44.16000000014901,4,C2;C4;C5;C7,1008,235533.58653284246,9804.416532842466,225729.16999999998,6588017.307469341,6569318.728852108,66.62149502963564,18631.957122202733,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8198050465601887,0.0,0,0
238,focus_1392cdb628,BIHMH gen 6 focus / swap_fix,14999925.040000001,74.95999999903142,4,C1;C4;C5;C7,1017,235533.58653284246,9804.416532842466,225729.16999999998,6588167.96739002,6569439.013374113,69.06828542874086,18659.885730478807,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8212051783665467,0.0,0,0
239,focus_1392cdb628,BIHMH gen 4 focus / add_fix,14999955.84,44.16000000014901,4,C2;C4;C5;C7,992,235533.58653284246,9804.416532842466,225729.16999999998,6588333.5938994745,6569634.0273121,68.82708605406697,18630.739501320393,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8210693049297451,0.0,0,0
240,focus_1392cdb628,BIHMH gen 4 focus / crossover_fix,14999925.040000001,74.95999999903142,4,C1;C4;C5;C7,975,235533.58653284246,9804.416532842466,225729.16999999998,6589488.221364011,6570760.697614049,66.52539069377129,18660.998359268735,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8197497019885902,0.0,0,0
241,focus_1392cdb628,BIHMH gen 7 focus / crossover_fix,14999735.6,264.40000000037253,4,C2;C4;C5;C7,958,235533.58653284246,9804.416532842466,225729.16999999998,6590535.950560879,6571837.015608505,65.10248083754503,18633.832471536596,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8189115922281788,0.0,0,0
242,focus_1392cdb628,BIHMH gen 7 focus / add_fix,14999955.84,44.16000000014901,4,C2;C4;C5;C7,936,235533.58653284246,9804.416532842466,225729.16999999998,6591040.558618681,6572340.632209746,66.75426785895135,18633.17214107523,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.819884163865972,0.0,0,0
243,focus_1392cdb628,BIHMH gen 4 focus / add_fix,14999955.84,44.16000000014901,4,C2;C4;C5;C7,932,235533.58653284246,9804.416532842466,225729.16999999998,6591715.030026177,6573015.098440457,66.75022658604621,18633.18135913388,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8198818272508172,0.0,0,0
244,focus_1392cdb628,BIHMH gen 6 focus / add_fix,14999735.6,264.40000000037253,4,C2;C4;C5;C7,953,235533.58653284246,9804.416532842466,225729.16999999998,6591821.888987529,6573121.7712123925,66.57720213411741,18633.54057300267,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8197814369195138,0.0,0,0
245,focus_1392cdb628,BIHMH gen 5 focus / crossover_fix,14999955.84,44.16000000014901,4,C2;C4;C5;C7,940,235533.58653284246,9804.416532842466,225729.16999999998,6592158.964834487,6573459.502942214,64.57984670843544,18634.88204556535,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8186000688782268,0.0,0,0
246,focus_1392cdb628,BIHMH gen 3 focus / add_fix,14999955.84,44.16000000014901,4,C2;C4;C5;C7,936,235533.58653284246,9804.416532842466,225729.16999999998,6592250.684295753,6573550.886562672,65.86432818502703,18633.93340489538,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8193638249841112,0.0,0,0
247,focus_1392cdb628,BIHMH gen 6 focus / crossover_fix,14999955.84,44.16000000014901,4,C2;C4;C5;C7,951,235533.58653284246,9804.416532842466,225729.16999999998,6592331.561521225,6573632.5172634935,63.56210417993741,18635.482153552024,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8179838797708072,0.0,0,0
248,focus_1392cdb628,BIHMH gen 9 focus / add_fix,14999955.84,44.16000000014901,4,C2;C4;C5;C7,924,235533.58653284246,9804.416532842466,225729.16999999998,6592718.72433096,6574018.854923936,66.62762357813651,18633.241783446105,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8198104504407698,0.0,0,0
249,focus_1392cdb628,BIHMH gen 2 focus / add_fix,14999735.6,264.40000000037253,4,C2;C4;C5;C7,929,235533.58653284246,9804.416532842466,225729.16999999998,6592788.091957611,6574088.12812469,66.58609157512139,18633.37774134656,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8197864285866608,0.0,0,0
250,focus_1392cdb628,BIHMH gen 1 focus / mip_intensify,14999955.84,44.16000000014901,4,C2;C4;C5;C7,927,235533.58653284246,9804.416532842466,225729.16999999998,6592938.37629799,6574238.498463649,66.61265047065767,18633.265183870164,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8198017540569373,0.0,0,0
251,focus_1392cdb628,BIHMH gen 7 focus / add_fix,14999735.6,264.40000000037253,4,C2;C4;C5;C7,937,235533.58653284246,9804.416532842466,225729.16999999998,6593232.3225568,6574532.5743706785,67.29361425228792,18632.454571868802,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8201958566913149,0.0,0,0
252,focus_1392cdb628,BIHMH gen 7 focus / add_fix,14999955.84,44.16000000014901,4,C2;C4;C5;C7,920,235533.58653284246,9804.416532842466,225729.16999999998,6593490.222057698,6574790.571369977,67.18135588929195,18632.469331832785,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8201309658589763,0.0,0,0
253,focus_1392cdb628,BIHMH gen 4 focus / mip_intensify,14999955.84,44.16000000014901,4,C2;C4;C5;C7,924,235533.58653284246,9804.416532842466,225729.16999999998,6593689.226593694,6574989.569778647,67.16021899128353,18632.49659605482,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8201187825683439,0.0,0,0
254,focus_1392cdb628,BIHMH gen 1 focus / mip_intensify,14999735.6,264.40000000037253,4,C2;C4;C5;C7,924,235533.58653284246,9804.416532842466,225729.16999999998,6594389.221437645,6575690.400726198,64.92458117889082,18633.89613026812,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8188053741335571,0.0,0,0
255,focus_1392cdb628,BIHMH gen 4 focus / add_fix,14999735.6,264.40000000037253,4,C2;C4;C5;C7,925,235533.58653284246,9804.416532842466,225729.16999999998,6594396.17451768,6575697.408469636,65.07744751678172,18633.688600526973,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8188964429072795,0.0,0,0
256,focus_1392cdb628,BIHMH gen 1 focus / add_fix,14999955.84,44.16000000014901,4,C2;C4;C5;C7,923,235533.58653284246,9804.416532842466,225729.16999999998,6594810.910727082,6576112.111313857,64.92797304161175,18633.871440183477,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8188073605065899,0.0,0,0
257,focus_1392cdb628,BIHMH gen 8 focus / add_fix,14999925.040000001,74.95999999903142,4,C1;C4;C5;C7,932,235533.58653284246,9804.416532842466,225729.16999999998,6595132.958400204,6576404.4237137735,66.94842848276795,18661.586257947987,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8199965613181508,0.0,0,0
258,focus_1392cdb628,BIHMH gen 5 focus / mip_intensify,14999925.040000001,74.95999999903142,4,C1;C4;C5;C7,918,235533.58653284246,9804.416532842466,225729.16999999998,6595319.085945478,6576590.614180369,66.73417181334558,18661.737593294773,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8198723095144784,0.0,0,0
259,focus_1392cdb628,BIHMH gen 8 focus / station_capacity_fix,14999643.2,356.80000000074506,5,C1;C2;C4;C5;C7,925,235533.58653284246,9804.416532842466,225729.16999999998,6596768.697700752,6578039.490744306,67.86750392997207,18661.33945251669,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8205255578445984,0.0,0,0
260,focus_e7be6f1179,BIHMH gen 13 focus / add_fix,14999792.719999999,207.2800000011921,4,C2;C5;C6;C7,541,233963.548714135,10059.86871413499,223903.68,6740685.168314481,6722340.140103838,68.65018016023944,18276.37803048236,0.0,234011.42387521,10107.743875209999,10011.261082757894,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8210630693755117,0.0,0,0
261,focus_e7be6f1179,BIHMH gen 17 focus / mip_intensify,14999792.719999999,207.2800000011921,4,C2;C5;C6;C7,547,233963.548714135,10059.86871413499,223903.68,6740688.1094292635,6722343.092089061,68.64246620442353,18276.374873998444,0.0,234011.42387521,10107.743875209999,10011.261082757894,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8210587506933721,0.0,0,0
262,focus_e7be6f1179,BIHMH gen 12 focus / add_fix,14999982.16,17.83999999985099,4,C1;C5;C6;C7,579,233963.548714135,10059.86871413499,223903.68,6741242.403665296,6722868.258137811,69.46000704673543,18304.685520438034,0.0,234011.42387521,10107.743875209999,10011.261082757894,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8215136876016075,0.0,0,0
263,focus_e7be6f1179,BIHMH gen 16 focus / add_fix,14999982.16,17.83999999985099,4,C1;C5;C6;C7,568,233963.548714135,10059.86871413499,223903.68,6744763.168258122,6726388.98373164,69.26448607310279,18304.92004040944,0.0,234011.42387521,10107.743875209999,10011.261082757894,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8214053461682361,0.0,0,0
264,focus_e7be6f1179,BIHMH gen 15 focus / mip_intensify,14999761.92,238.0800000000745,4,C1;C5;C6;C7,534,233963.548714135,10059.86871413499,223903.68,6746601.332568604,6728227.857123595,68.65534899548271,18304.820096013234,0.0,234011.42387521,10107.743875209999,10011.261082757894,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8210659715859846,0.0,0,0
265,focus_e7be6f1179,BIHMH gen 18 focus / mip_intensify,14999982.16,17.83999999985099,4,C1;C5;C6;C7,537,233963.548714135,10059.86871413499,223903.68,6746999.111226137,6728625.594629325,68.65372592502645,18304.862870886605,0.0,234011.42387521,10107.743875209999,10011.261082757894,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8210650694110027,0.0,0,0
266,focus_e7be6f1179,BIHMH gen 10 focus / station_capacity_fix,14999700.32,299.679999999702,5,C1;C2;C5;C6;C7,545,233963.548714135,10059.86871413499,223903.68,6749255.717866034,6730881.881202394,68.35973670733118,18305.476926933014,0.0,234011.42387521,10107.743875209999,10011.261082757894,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8209001481473859,0.0,0,0
267,focus_1392cdb628,BIHMH gen 4 focus / add_fix,14999792.719999999,207.2800000011921,4,C2;C5;C6;C7,588,235533.58653284246,9804.416532842466,225729.16999999998,6806103.610918554,6787412.553190496,66.88691978187246,18624.170808276333,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8199479631873057,0.0,0,0
268,focus_1392cdb628,BIHMH gen 5 focus / add_fix,14999982.16,17.83999999985099,4,C1;C5;C6;C7,579,235533.58653284246,9804.416532842466,225729.16999999998,6813635.989531297,6794916.208139133,66.81690807837043,18652.96448408621,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8199071609709756,0.0,0,0
269,focus_e7be6f1179,BIHMH gen 12 focus / station_capacity_fix,14999612.56,387.43999999947846,4,C4;C5;C6;C7,488,233963.548714135,10059.86871413499,223903.68,6836316.791954102,6817964.030218128,63.25574229377845,18289.505993680148,0.0,234011.42387521,10107.743875209999,10011.261082757894,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8179298395419197,0.0,0,0
270,final,user-specified station warm start rank 1: repairs=C4+C5+C7; oracle_EV=19712.551206; oracle_max_u=0.999999 / randomized corridor fill 2 / initial BIHMH population,14999797.2,202.80000000074506,3,C4;C5;C7,937,1078515.3612064177,19712.551206417575,1058802.81,33696093.393675104,33624663.49415856,8094.207629196551,63335.69188734586,0.0,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.968894979293469,0.0,0,0
271,polish,user-specified station warm start rank 1: repairs=C4+C5+C7; oracle_EV=19712.551206; oracle_max_u=0.999999 / randomized corridor fill 2 / initial BIHMH population / polished hard-feasibility check,14999797.2,202.80000000074506,3,C4;C5;C7,937,1078515.3612064177,19712.551206417622,1058802.81,33699116.29620833,33627290.49451858,8190.2297141898325,63635.57197555554,0.0,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.9690575089702804,0.0,0,0
272,final,BIHMH gen 20 stagnation injection,14999356.72,643.2799999993294,3,C4;C5;C7,979,1078515.3612064177,19712.551206417575,1058802.81,33705606.38374603,33634187.82324545,8076.391659146812,63342.16884142829,0.0,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.9688923196470605,0.0,0,0
273,final,user-specified station warm start rank 3: repairs=C2+C4+C5+C7; oracle_EV=19712.551206; oracle_max_u=0.999999 / randomized corridor fill 1 / initial BIHMH population,14999735.6,264.40000000037253,4,C2;C4;C5;C7,923,1078515.3612064177,19712.551206417575,1058802.81,33728228.46804634,33656422.395132825,8173.7086854087975,63632.3642281079,0.0,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.9690827996952786,0.0,0,0
274,final,user-specified station warm start rank 3: repairs=C2+C4+C5+C7; oracle_EV=19712.551206; oracle_max_u=0.999999 / initial roads=corridor_ratio / initial BIHMH population,14999955.84,44.16000000014901,4,C2;C4;C5;C7,921,1078515.3612064177,19712.551206417575,1058802.81,33731092.58552142,33659396.606307656,8185.214098593838,63510.76511517368,0.0,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.9690294653585729,0.0,0,0
275,final,user-specified station warm start rank 3: repairs=C2+C4+C5+C7; oracle_EV=19712.551206; oracle_max_u=0.999999 / randomized corridor fill 2 / initial BIHMH population,14999735.6,264.40000000037253,4,C2;C4;C5;C7,920,1078515.3612064177,19712.551206417575,1058802.81,33731649.59303509,33659882.60966827,8207.232322698967,63559.751044113356,0.0,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.9691516635299622,0.0,0,0
276,final,user-specified station warm start rank 4: repairs=C1+C4+C5+C7; oracle_EV=19712.551206; oracle_max_u=0.999999 / randomized corridor fill 2 / initial BIHMH population,14999704.8,295.19999999925494,4,C1;C4;C5;C7,914,1078515.3612064177,19712.55120641758,1058802.81,33738876.75394176,33666663.38419262,7619.6649224349185,64593.70482669775,0.0,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.968059050293313,0.0,0,0
277,screen,BIHMH gen 28 screen / add_fix,14999863.44,136.56000000052154,5,C1;C2;C4;C5;C7,2228,1078515.3612064177,19712.551206417524,1058802.81,33761675.40462964,33690244.23882695,6683.150637715825,64748.01516497258,0.0,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.9554777904594441,0.0,0,0
278,screen,BIHMH gen 26 screen / add_fix,14999422.96,577.0399999991059,5,C1;C2;C4;C5;C7,2221,1078515.3612064177,19712.551206417524,1058802.81,33765977.67827914,33695247.69953752,6113.165122670824,64616.813618941655,0.0,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.9471275786144199,0.0,0,0
279,final,BIHMH gen 28 full / add_fix,14999863.44,136.56000000052154,5,C1;C2;C4;C5;C7,2228,1078515.3612064177,19712.551206417575,1058802.81,33769594.13139006,33697607.04161997,7406.831642022404,64580.25812806187,0.0,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.9679898521287497,0.0,0,0
280,screen,BIHMH gen 16 screen / mip_intensify,14999863.44,136.56000000052154,5,C1;C2;C4;C5;C7,2212,1078515.3612064177,19712.551206417524,1058802.81,33772525.520319246,33702597.97561027,5268.351546725743,64659.193162247706,0.0,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.949596599149712,0.0,0,0
281,screen,BIHMH gen 18 screen / add_fix,14999863.44,136.56000000052154,5,C1;C2;C4;C5;C7,2218,1078515.3612064177,19712.551206417524,1058802.81,33777717.974831395,33707352.89950009,5680.590288627788,64684.485042686894,0.0,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.9435115596197647,0.0,0,0
282,final,BIHMH gen 26 full / add_fix,14999422.96,577.0399999991059,5,C1;C2;C4;C5;C7,2221,1078515.3612064177,19712.55120641757,1058802.81,33778431.87156116,33706464.78750044,7401.388788980928,64565.695271740646,0.0,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.968006331675581,0.0,0,0
283,screen,BIHMH gen 22 screen / add_fix,14999863.44,136.56000000052154,5,C1;C2;C4;C5;C7,2222,1078515.3612064177,19712.551206417524,1058802.81,33782371.93444691,33707990.27998316,10288.605398801272,64093.04906494524,0.0,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.9737147040302154,0.0,0,0
284,final,BIHMH gen 18 full / add_fix,14999863.44,136.56000000052154,5,C1;C2;C4;C5;C7,2218,1078515.3612064177,19712.55120641757,1058802.81,33783911.53510047,33711952.31928563,7397.661632556312,64561.55418228529,0.0,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.9679891146815728,0.0,0,0
285,final,BIHMH gen 16 full / mip_intensify,14999863.44,136.56000000052154,5,C1;C2;C4;C5;C7,2212,1078515.3612064177,19712.55120641757,1058802.81,33784699.139917955,33712666.818663605,7450.537056229726,64581.784198121575,0.0,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.9681395043608393,0.0,0,0
286,final,BIHMH gen 22 full / add_fix,14999863.44,136.56000000052154,5,C1;C2;C4;C5;C7,2222,1078515.3612064177,19712.55120641757,1058802.81,33789696.56967336,33717744.30138324,7398.46219542524,64553.80609469251,0.0,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.96798831750814,0.0,0,0
287,final,user-specified station warm start rank 5: repairs=C2+C5+C6+C7; oracle_EV=19712.551206; oracle_max_u=0.999999 / randomized corridor fill 2 / initial BIHMH population,14999792.719999999,207.2800000011921,4,C2;C5;C6;C7,541,1078515.3612064177,19712.551206417575,1058802.81,34681740.66979278,34594236.851909116,15737.546209515192,71766.2716741476,0.0,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.9781362086567269,0.0,0,0
288,final,user-specified station warm start rank 6: repairs=C1+C5+C6+C7; oracle_EV=19712.551206; oracle_max_u=0.999999 / initial roads=corridor_ratio / initial BIHMH population,14999982.16,17.83999999985099,4,C1;C5;C6;C7,531,1078515.3612064177,19712.55120641757,1058802.81,34719317.16470615,34628495.81107557,18565.72737881975,72255.62625175706,0.0,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.9834929448646151,0.0,0,0
289,final,user-specified station warm start rank 7: repairs=C1+C4+C6+C7; oracle_EV=19712.551206; oracle_max_u=0.999999 / randomized corridor fill 1 / initial BIHMH population,14999830.48,169.51999999955297,4,C1;C4;C6;C7,453,1078515.3612064177,19712.551206417553,1058802.81,34928527.17384185,34836122.24195376,14377.946972006626,78026.98491608274,0.0,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.9720721670215856,0.0,0,0
