road_component_id,source_init_node,source_term_node,edge_count,edge_indices,length_miles,lanes,lane_miles,max_flood_depth_mm,minimum_capacity_retention_ratio,contains_closed_edge,repair_cost_usd,baseline_component_flow_veh_per_period,same_flow_vehicle_min_saving,capacity_loss_proxy_vehicle_min,closed_link_proxy_vehicle_min,impact_score,impact_per_dollar
4608->10006,4608,10006,1,"(7295,)",1.03,1,1.03,19.05,0.742,False,22684.72,565.1663171231774,0.03423928448775938,265.03640666878795,0.0,21.237151817990796,0.0009361875226139355
12727->12798,12727,12798,1,"(27147,)",1.25,1,1.25,25.4,0.742,False,27530.0,229.38951992167225,18.373267346325896,92.47265021842414,0.0,25.771079363799828,0.0009361089489211706
7102->7104,7102,7104,1,"(12619,)",0.31,1,0.31,19.05,0.742,False,6827.44,416.00223711117326,0.00302820334308406,79.85246141796394,0.0,6.391225116780199,0.0009361085731665455
7367->7366,7367,7366,1,"(13113,)",0.15,1,0.15,19.05,0.742,False,3303.6,415.8376750432524,0.001462363838690854,38.623003258017285,0.0,3.0913026244800736,0.0009357375664366369
7362->4741,7362,4741,1,"(13095,)",0.2,1,0.2,19.05,0.742,False,4404.8,482.0976455852145,0.003520400461529985,51.468079680407726,0.0,4.120966774894148,0.0009355627440279122
9542->11846,9542,11846,1,"(17532,)",0.5,1,0.5,31.75,0.742,False,11012.0,630.3120569743156,0.025659577416718204,128.38461371003166,0.0,10.296428674219252,0.0009350189497111562
3649->3610,3649,3610,1,"(5116,)",2.42,1,2.42,25.4,0.742,False,53298.08,119.46468065633023,39.78233934830741,125.60654117647059,0.0,49.83086264242506,0.0009349466742971802
7113->7134,7113,7134,1,"(12653,)",0.08,2,0.16,19.05,0.742,False,3523.84,930.4280524252151,0.002440680724972948,41.151503575835235,0.0,3.2945609667917917,0.0009349348911391526
7342->7343,7342,7343,1,"(13025,)",0.5,2,1.0,31.75,0.742,False,22024.0,1194.717388361783,0.04141507602020525,256.86423849778333,0.0,20.59055415584287,0.00093491437322207
6351->11217,6351,11217,1,"(11160,)",1.04,1,1.04,25.4,0.742,False,22904.96,382.2501834372521,0.007233176033107777,267.56183274752215,0.0,21.41217979583488,0.0009348272075495824
11032->3882,11032,3882,1,"(22194,)",1.6,1,1.6,19.05,0.742,False,35238.4,498.20141488420455,0.03208547918756663,411.31508812839934,0.0,32.93729252945951,0.0009346988662782507
2410->11212,2410,11212,1,"(3174,)",0.93,1,0.93,31.75,0.742,False,20482.32,596.9120139118459,0.038372232414837455,238.70511436334718,0.0,19.13478138148261,0.0009342096687036728
8376->2841,8376,2841,1,"(15365,)",0.38,2,0.76,228.6,0.463,False,16738.24,0.9124130762840634,3.6714742117334795,149.54682857142853,0.0,15.635220497447762,0.0009341018229782677
11029->11028,11029,11028,1,"(22183,)",0.75,1,0.75,19.05,0.742,False,16518.0,662.3304719413491,0.04684464711456958,192.24141948097656,0.0,15.426158205592696,0.000933899879258548
11232->6493,11232,6493,1,"(23094,)",0.5,1,0.5,19.05,0.742,False,11012.0,629.3708139641674,0.025468561924103024,128.1928973705962,0.0,10.2809003515718,0.0009336088223367054
1831->2286,1831,2286,1,"(1551,)",1.0,1,1.0,38.1,0.742,False,22024.0,662.0572546723995,0.06233081014073843,256.2161575582186,0.0,20.559623414798228,0.000933509962531703
7342->9837,7342,9837,1,"(13026,)",0.2,1,0.2,31.75,0.742,False,4404.8,414.4256208026456,0.0019169376591972927,51.32246888019963,0.0,4.107714448075168,0.0009325541336894223
4820->4819,4820,4819,1,"(7961,)",0.8,1,0.8,19.05,0.742,False,17619.2,595.8180971003463,0.03270701843678844,204.96142540251913,0.0,16.429621050638318,0.0009324839408507944
5090->2622,5090,2622,1,"(8810,)",0.5,1,0.5,88.9,0.637,False,11012.0,294.5589683454345,0.0019184296150381054,128.30988661127128,0.0,10.26670935851674,0.0009323201378965438
11212->2410,11212,2410,1,"(23005,)",0.93,1,0.93,31.75,0.742,False,20482.32,595.6804930987988,0.03797802346871192,238.21262919020967,0.0,19.094988358685484,0.0009322668700950617
2286->2281,2286,2281,1,"(2785,)",0.51,1,0.51,44.45,0.742,False,11232.24,579.2411394123637,0.018624479588479056,130.65694135522085,0.0,10.471179788006147,0.0009322432380367715
5253->5252,5253,5252,1,"(9267,)",1.0,1,1.0,38.1,0.742,False,22024.0,99.76395596133416,16.024402330756704,56.32085106382979,0.0,20.530070415863086,0.0009321681082393338
10719->1834,10719,1834,1,"(20793,)",1.0,1,1.0,31.75,0.742,False,22024.0,660.9414103702829,0.061807309893801995,255.78432581329952,0.0,20.52455337495776,0.0009319176069268871
6405->12525,6405,12525,1,"(11348,)",0.83,1,0.83,31.75,0.742,False,18279.92,446.74852765102327,0.010722967666638637,212.5927326915336,0.0,17.018141582989326,0.0009309746204025689
4606->11823,4606,11823,1,"(7288,)",1.6,1,1.6,38.1,0.742,False,35238.4,627.5613599654251,0.08033455314183888,409.0378885164118,0.0,32.803365634454785,0.000930898271046778
8778->12169,8778,12169,1,"(16005,)",1.0,1,1.0,44.45,0.742,False,22024.0,91.82471871056445,15.791849243009997,58.824,0.0,20.497769243009998,0.0009307014730752815
1838->1828,1838,1828,1,"(1577,)",0.34,2,0.68,31.75,0.742,False,14976.320000000002,1189.0113710929495,0.027496124938147324,173.83346245378925,0.0,13.934173121241288,0.0009304136878245982
1943->1942,1943,1942,1,"(1913,)",0.33,1,0.33,63.5,0.637,False,7267.92,340.84352970806106,0.00226436188761542,84.47513053185236,0.0,6.760274804435804,0.0009301526164894225
2717->1972,2717,1972,1,"(3957,)",0.1,1,0.1,44.45,0.742,False,2202.4,528.6095915043361,0.0025281930653288723,25.57148898902226,0.0,2.04824731218711,0.0009300069525005039
1800->4237,1800,4237,1,"(1441,)",0.56,1,0.56,19.05,0.742,False,12333.44,413.07963612635956,0.005280827314902232,143.23618998608742,0.0,11.464176026201896,0.0009295197468185595
7608->7607,7608,7607,1,"(13872,)",0.38,1,0.38,88.9,0.637,False,8369.12,281.9302311404283,0.0012199308549675821,97.22364020877671,0.0,7.779111147557105,0.0009295016856679201
6427->6426,6427,6426,1,"(11414,)",1.0,1,1.0,44.45,0.742,False,22024.0,69.78721671930947,15.961436163261496,56.32085106382979,0.0,20.46710424836788,0.0009293091286036995
6497->11225,6497,11225,1,"(11578,)",1.16,1,1.16,19.05,0.742,False,25547.839999999997,528.0952022666788,0.02918462649038124,296.3406227519468,0.0,23.736434446646125,0.0009290975067421014
10195->11893,10195,11893,1,"(18801,)",1.5,1,1.5,38.1,0.742,False,33036.0,478.58558062846777,0.025455189107576052,383.19852352389734,0.0,30.681337071019364,0.0009287243331825694
7661->10393,7661,10393,1,"(14047,)",0.18,1,0.18,88.9,0.637,False,3964.3199999999997,258.20065204579805,0.000406154361777715,46.011356194561216,0.0,3.681314649926675,0.0009286118804553304
1830->2295,1830,2295,1,"(1548,)",0.24,1,0.24,44.45,0.742,False,5285.76,625.9994318353071,0.01190096996483332,61.20297603038244,0.0,4.908139052395429,0.0009285588169715288
8917->11010,8917,11010,1,"(16342,)",1.1,1,1.1,31.75,0.742,False,24226.4,478.4779753043857,0.018646162488961733,280.94906770631314,0.0,22.494571578994016,0.0009285148259334451
3193->3197,3193,3197,1,"(4698,)",0.21,2,0.42,44.45,0.742,False,9250.08,1186.4345887051957,0.01679967295221238,107.13504336007917,0.0,8.587603141758546,0.0009283814995933599
6416->6424,6416,6424,1,"(11382,)",0.8,1,0.8,44.45,0.742,False,17619.2,69.69124697021073,12.751589091683394,45.05668085106383,0.0,16.356123559768502,0.0009283124977166104
3874->11012,3874,11012,1,"(5535,)",0.44,2,0.88,44.45,0.742,False,19381.12,1186.3046256964958,0.03518004017245068,224.44883518177699,0.0,17.99108685471461,0.0009282790083707552
2534->5984,2534,5984,1,"(3512,)",0.33,2,0.66,31.75,0.742,False,14535.84,1185.3043352168138,0.02627397845341579,168.1946851672659,0.0,13.481848791834688,0.0009274901754446036
11683->4932,11683,4932,1,"(23974,)",0.76,1,0.76,25.4,0.742,False,16738.24,738.7484183145642,0.07283982900698305,193.1383864841597,0.0,15.523910747739759,0.0009274517958721919
7925->7276,7925,7276,1,"(14845,)",0.25,1,0.25,31.75,0.742,False,5506.0,625.2535760003012,0.012323167518013132,63.677140503188575,0.0,5.106494407773099,0.000927441774023447
11026->8924,11026,8924,1,"(22170,)",1.0,1,1.0,53.975,0.637,False,22024.0,316.32277445174543,0.005073914743407641,255.16703805774137,0.0,20.41843695936272,0.0009270993897276934
2880->9825,2880,9825,1,"(4455,)",0.53,1,0.53,19.05,0.742,False,11672.720000000001,576.0623958210975,0.018829573172296978,135.03560915070324,0.0,10.821678305228557,0.0009270913981684266
2281->2286,2281,2286,1,"(2768,)",0.51,1,0.51,44.45,0.742,False,11232.24,575.8497535173924,0.018085606483774403,129.89196097340314,0.0,10.409442484356026,0.0009267468006698598
6604->6643,6604,6643,1,"(11638,)",0.51,1,0.51,76.2,0.637,False,11232.24,35.836162156216226,6.410215669750465,49.98510000000001,0.0,10.409023669750466,0.0009267095138414481
10005->3687,10005,3687,1,"(18369,)",0.29,1,0.29,31.75,0.742,False,6386.959999999999,411.83105627230134,0.002693633327970551,73.95167911270461,0.0,5.91882796234434,0.0009267050306161836
10735->9660,10735,9660,1,"(20869,)",0.49,1,0.49,63.5,0.637,False,10791.76,292.54915066014263,0.0018167907212967409,124.88572182700698,0.0,9.992674536881854,0.0009259541109959686
4322->4323,4322,4323,1,"(6443,)",0.09,1,0.09,127.0,0.564,False,1982.1599999999999,7.760249875751504,0.7617500980288768,13.42008,0.0,1.8353564980288768,0.0009259376125180999
2333->2280,2333,2280,1,"(2940,)",0.5,1,0.5,31.75,0.742,False,11012.0,623.8709537473414,0.024375035530288712,127.07266268432691,0.0,10.190188050276442,0.0009253712359495497
4847->4831,4847,4831,1,"(8054,)",1.01,1,1.01,47.625,0.742,False,22244.24,591.2007428218083,0.039717211280450866,256.7584826075113,0.0,20.580395819881357,0.0009252011226223667
12560->11531,12560,11531,1,"(26563,)",0.2,1,0.2,31.75,0.742,False,4404.8,623.7466706751276,0.009740306443121056,50.818939273952495,0.0,4.075255448359321,0.0009251851272156104
3841->10995,3841,10995,1,"(5428,)",0.27,1,0.27,44.45,0.742,False,5946.4800000000005,411.11802371880145,0.0024862303248538195,68.73235567740413,0.0,5.501074684517184,0.0009250976518069822
9752->11513,9752,11513,1,"(17835,)",0.35,1,0.35,25.4,0.742,False,7708.4,655.9597411724145,0.020829507479876806,88.84974694180355,0.0,7.12880926282416,0.000924810500599886
9140->10507,9140,10507,1,"(17047,)",0.1,1,0.1,88.9,0.637,False,2202.4,291.89243956676836,0.0003666307157210555,25.42966933505686,0.0,2.03474017752027,0.0009238740362878087
2333->1829,2333,1829,1,"(2939,)",0.76,1,0.76,31.75,0.742,False,16738.24,687.4046042147411,0.05443917113748454,192.5518497063235,0.0,15.458587147643366,0.0009235491394342155
4928->4927,4928,4927,1,"(8314,)",0.5,1,0.5,31.75,0.742,False,11012.0,622.4601412837211,0.02410067251260947,126.78530246147372,0.0,10.166924869430508,0.000923258705905422
4830->4818,4830,4818,1,"(7992,)",1.02,1,1.02,31.75,0.742,False,22464.48,687.1037839315544,0.07290336951593104,258.31175968489697,0.0,20.73784414430769,0.0009231392911969335
9783->9784,9783,9784,1,"(17931,)",0.64,1,0.64,44.45,0.742,False,14095.36,360.9785620037524,0.0034950175812611516,162.55849134016253,0.0,13.008174324794265,0.0009228692509303958
12838->12839,12838,12839,1,"(27536,)",0.6,1,0.6,25.4,0.742,False,13214.4,409.4540537260497,0.005414048428192954,152.120370040302,0.0,12.175043651652352,0.0009213466863158639
4030->4050,4030,4050,1,"(5972,)",0.18,1,0.18,44.45,0.742,False,3964.3199999999997,491.06208685806706,0.003358290761743531,45.609846627377266,0.0,3.6521460209519248,0.0009212540917362688
12495->3791,12495,3791,1,"(26347,)",0.6,1,0.6,44.45,0.742,False,13214.4,409.31647365611525,0.00540495870545429,152.06925629271993,0.0,12.170945462123049,0.0009210365557363973
9025->7261,9025,7261,1,"(16686,)",0.39,2,0.78,63.5,0.637,False,17178.72,323.33142806476,9.365850016386032,80.69490000000002,0.0,15.821442016386033,0.0009209907383312629
5632->5631,5632,5631,1,"(9979,)",0.76,1,0.76,53.975,0.637,False,16738.24,69.99832252395866,10.012531062270012,67.39354285714288,0.0,15.404014490841442,0.0009202887813080373
12489->9750,12489,9750,1,"(26331,)",0.15,1,0.15,44.45,0.742,False,3303.6,359.9533384184082,0.0008075782729380815,37.99143871852472,0.0,3.040122675754916,0.0009202453916197226
9750->12486,9750,12486,1,"(17828,)",0.47,1,0.47,44.45,0.742,False,10351.279999999999,359.9533384184082,0.0025304119218313606,119.03984131804411,0.0,9.52571771736536,0.0009202453916197186
4864->4863,4864,4863,1,"(8112,)",0.99,1,0.99,53.975,0.637,False,21803.76,372.0006559169679,0.009533631654895786,250.66101696915143,0.0,20.062414989187012,0.0009201355632783984
3481->3246,3481,3246,1,"(4854,)",1.3,3,3.9000000000000004,107.95,0.564,False,85893.6,28.588703748494463,52.18925454841703,335.50200000000007,0.0,79.02941454841704,0.0009200850185394142
4311->4568,4311,4568,1,"(6419,)",0.12,1,0.12,127.0,0.564,False,2642.88,7.640824075538871,1.000036267173208,17.89344,0.0,2.431511467173208,0.0009200234089982171
4237->1800,4237,1800,1,"(6198,)",0.56,1,0.56,19.05,0.742,False,12333.44,408.85993114662875,0.005016557482629984,141.77299884495585,0.0,11.346856465079098,0.0009200074322394318
12827->11546,12827,11546,1,"(27496,)",0.61,2,1.22,19.05,0.742,False,26869.28,1240.386785960802,0.05774267902311781,308.2295879597542,0.0,24.716109715803455,0.0009198649802228961
2727->2832,2727,2832,1,"(3990,)",1.16,1,1.16,19.05,0.742,False,25547.839999999997,684.5988776399894,0.08140941457432824,292.69536014299433,0.0,23.497038226013874,0.0009197269994650772
7699->7696,7699,7696,1,"(14177,)",0.5,1,0.5,76.2,0.637,False,11012.0,290.5569334434442,0.0017915991017067854,126.56660020796431,0.0,10.12711961573885,0.0009196439898055622
7341->7340,7341,7340,1,"(13022,)",0.62,1,0.62,31.75,0.742,False,13654.88,538.8312312999873,0.01672732783017076,156.7117159249927,0.0,12.553664601829587,0.0009193537110417365
4637->2880,4637,2880,1,"(7392,)",1.0,1,1.0,19.05,0.742,False,22024.0,683.8106198741438,0.06977742440607812,252.0330570393273,0.0,20.23242198755226,0.0009186533775677561
6349->9783,6349,9783,1,"(11154,)",0.41,1,0.41,44.45,0.742,False,9029.84,570.6401351071602,0.013893523513328261,103.4782516999464,0.0,8.29215365950904,0.0009183057130036678
4239->11566,4239,11566,1,"(6205,)",0.5,1,0.5,25.4,0.742,False,11012.0,408.0944886997922,0.004437298683412727,126.34605370145566,0.0,10.112121594799866,0.0009182820191427412
11975->11837,11975,11837,1,"(24810,)",0.66,1,0.66,19.05,0.742,False,14535.84,570.6025420075288,0.022357818203083003,166.56377289092913,0.0,13.347459649477415,0.0009182448107214592
8602->12515,8602,12515,1,"(15714,)",0.11,1,0.11,127.0,0.564,False,2422.64,7.597928878421052,0.9115536049705331,16.40232,0.0,2.223739204970533,0.0009178991533907362
12611->2352,12611,2352,1,"(26745,)",1.03,1,1.03,19.05,0.742,False,22684.72,730.1747371136187,0.09312016667536652,258.7155128540974,0.0,20.79036119500316,0.0009164918586168645
7412->4809,7412,4809,1,"(13260,)",0.5,1,0.5,19.05,0.742,False,11012.0,585.4983037418533,0.018731852460748835,125.88213530449848,0.0,10.089302676820626,0.0009162098326208342
4766->11831,4766,11831,1,"(7797,)",0.42,1,0.42,19.05,0.742,False,9250.08,471.87416824017424,0.00664151761165626,105.79093421483852,0.0,8.469916254798738,0.0009156587029300004
11226->11798,11226,11798,1,"(23065,)",0.88,1,0.88,25.4,0.742,False,19381.12,488.0864281922426,0.01592685752634552,221.6302853135335,0.0,17.746349682609026,0.0009156514010856456
4826->4832,4826,4832,1,"(7979,)",0.67,1,0.67,63.5,0.637,False,14756.080000000002,254.57394877828884,0.0014085638595635272,168.85890022463903,0.0,13.510120581830686,0.0009155629802651303
12563->11532,12563,11532,1,"(26573,)",0.99,1,0.99,25.4,0.742,False,21803.76,438.9865950443305,0.01171690053314749,249.16879134716197,0.0,19.945220208306107,0.0009147605829593661
11810->4611,11810,4611,1,"(24453,)",0.79,2,1.58,19.05,0.742,False,34797.92,942.7397751240592,0.02485153869735234,397.550112343005,0.0,31.828860526137753,0.0009146770992673629
11310->9025,11310,9025,1,"(23175,)",0.34,2,0.68,63.5,0.637,False,14976.320000000002,319.5592744992731,8.069837379136239,70.34940000000002,0.0,13.697789379136239,0.0009146298542723605
11653->1904,11653,1904,1,"(23855,)",0.61,1,0.61,31.75,0.742,False,13434.64,600.3538647049995,0.025202851661665675,153.21679658476674,0.0,12.282546578443005,0.000914244563192092
4792->11753,4792,11753,1,"(7877,)",0.47,1,0.47,19.05,0.742,False,10351.279999999999,632.4727559734841,0.02390712674217737,117.99022521437644,0.0,9.463125143892292,0.0009141985478020393
4263->4264,4263,4264,1,"(6278,)",0.41,1,0.41,25.4,0.742,False,9029.84,615.6405328168287,0.01870343203423771,102.82492983373284,0.0,8.244697818732865,0.0009130502665310642
6352->2489,6352,2489,1,"(11161,)",0.57,1,0.57,25.4,0.742,False,12553.679999999998,566.9051703724863,0.0186914898739816,142.918413179962,0.0,11.452164544270941,0.0009122555732080905
5269->5268,5269,5268,1,"(9324,)",1.01,1,1.01,53.975,0.637,False,22244.24,40.423251345250385,13.88892372013475,80.03454893617022,0.0,20.291687635028367,0.0009122221139058186
8903->3407,8903,3407,1,"(16295,)",0.27,1,0.27,38.1,0.742,False,5946.4800000000005,486.1492731224305,0.004790443606723533,67.73031673141703,0.0,5.423215782120087,0.0009120043760544198
11339->7835,11339,7835,1,"(23190,)",1.4,1,1.4,38.1,0.742,False,30833.6,526.2183258680171,6.397204021625628,271.52865614789687,0.0,28.119496513457378,0.0009119757833485995
11600->6420,11600,6420,1,"(23739,)",0.11,1,0.11,44.45,0.742,False,2422.64,566.6996521081053,0.0036005959596750094,27.570747645990906,0.0,2.2092604076389475,0.0009119226990551414
3124->11808,3124,11808,1,"(4677,)",0.35,1,0.35,19.05,0.742,False,7708.4,437.6046811233277,0.0040775481145330595,87.81267267874776,0.0,7.029091362414354,0.0009118742362117111
6658->6524,6658,6524,1,"(11741,)",0.67,4,2.68,127.0,0.564,False,59024.32000000001,27.67641997311266,32.024776111741666,272.46829090909097,0.0,53.82223938446894,0.0009118654714610679
4833->4832,4833,4832,1,"(8006,)",0.5,1,0.5,63.5,0.637,False,11012.0,253.35978693580114,0.001026337915445514,125.41309453322158,0.0,10.034073900573173,0.0009111945060455115
7649->7713,7649,7713,1,"(14002,)",0.5,1,0.5,63.5,0.637,False,11012.0,253.33715202574226,0.0010258795373476125,125.40189025274242,0.0,10.033177099756742,0.0009111130675405686
12798->12727,12798,12727,1,"(27390,)",1.25,1,1.25,25.4,0.742,False,27530.0,223.20814486036852,17.878126600211658,89.98078339683606,0.0,25.076589271958543,0.0009108822837616615
5001->11669,5001,11669,1,"(8553,)",0.5,1,0.5,31.75,0.742,False,11012.0,614.1634371834463,0.022536746378452616,125.0953948368388,0.0,10.030168333325557,0.0009108398413844494
1996->6410,1996,6410,1,"(2090,)",1.62,1,1.62,44.45,0.742,False,35678.880000000005,51.81941944366352,25.63012427690966,85.76539199999999,0.0,32.49135563690966,0.0009106607504750613
5905->10199,5905,10199,1,"(10472,)",0.25,1,0.25,31.75,0.742,False,5506.0,453.05215692976805,0.0033404733246073905,62.61828026136437,0.0,5.012802894233757,0.0009104255165698796
4614->12653,4614,12653,1,"(7316,)",0.63,2,1.26,31.75,0.742,False,27750.24,1035.053220996946,0.028652928314931343,315.4454072640818,0.0,25.26428550944147,0.0009104168291676566
1837->2723,1837,2723,1,"(1572,)",1.01,1,1.01,44.45,0.742,False,22244.24,581.7175375876026,0.03663234133822025,252.6399265742958,0.0,20.247826467281882,0.0009102503150155673
5709->5694,5709,5694,1,"(10184,)",0.26,4,1.04,127.0,0.564,False,22904.96,27.586232087053272,12.387028049821021,105.73396363636364,0.0,20.845745140730113,0.000910097426091559
1897->7534,1897,7534,1,"(1751,)",0.15,2,0.3,19.05,0.742,False,6607.2,905.6173361470741,0.003997807715522694,75.10155194762521,0.0,6.01212196352554,0.0009099349139613664
9842->7319,9842,7319,1,"(18097,)",0.5,1,0.5,31.75,0.742,False,11012.0,613.2962986199714,0.022378096624655213,124.9187724031205,0.0,10.015879888874295,0.0009095423073805208
11895->5948,11895,5948,1,"(24711,)",1.01,1,1.01,25.4,0.742,False,22244.24,436.2526101759261,0.011585981231994058,252.61934479920632,0.0,20.2211335651685,0.0009090503233721853
2906->12469,2906,12469,1,"(4539,)",0.28,1,0.28,44.45,0.742,False,6166.72,452.27468176943665,0.0037093379472414737,70.01212073790879,0.0,5.604678996979945,0.0009088590039729295
10988->8927,10988,8927,1,"(22002,)",0.96,1,0.96,38.1,0.742,False,21143.04,644.2041489145415,0.05219319081308662,239.33472540473045,0.0,19.19897122319152,0.0009080515963263334
11170->11171,11170,11171,1,"(22824,)",1.0,1,1.0,44.45,0.742,False,22024.0,435.489323278116,0.011371265898611444,249.68054534611986,0.0,19.9858148935882,0.0009074561793311023
3891->3892,3891,3892,1,"(5594,)",0.19,1,0.19,63.5,0.637,False,4184.56,332.4213466943166,0.0011504155669411083,47.43537989277314,0.0,3.795980806988793,0.0009071397726376949
10494->5030,10494,5030,1,"(19768,)",0.99,1,0.99,53.975,0.637,False,21803.76,309.48202850922144,0.004503013285493715,247.15234796746424,0.0,19.776690850682634,0.0009070312116205019
11840->3650,11840,3650,1,"(24575,)",1.73,1,1.73,25.4,0.742,False,38101.52,137.81130773711465,27.19727532895572,91.58896800000001,0.0,34.52439276895572,0.0009061158916745506
4737->1897,4737,1897,1,"(7708,)",0.08,2,0.16,19.05,0.742,False,3523.84,901.6941428323613,0.00208637915452701,39.88064380298559,0.0,3.192537883393374,0.0009059826448968665
7392->7393,7392,7393,1,"(13197,)",0.12,2,0.24,19.05,0.742,False,5285.76,1158.0090445295448,0.008503614006436056,59.753266697724506,0.0,4.7887649498243965,0.0009059747226178253
7817->5703,7817,5703,1,"(14515,)",0.05,1,0.05,127.0,0.564,False,1101.2,7.352772903725358,0.40097330554634175,7.455600000000001,0.0,0.9974213055463419,0.0009057585411790246
9653->9654,9653,9654,1,"(17661,)",0.38,1,0.38,53.975,0.637,False,8369.12,286.1588706913202,0.001261636595969392,94.73461109558572,0.0,7.580030524242827,0.0009057141640032436
12885->2273,12885,2273,1,"(27689,)",0.41,1,0.41,63.5,0.637,False,9029.84,99.68340535543793,4.876547607624884,41.27015675675676,0.0,8.178160148165425,0.0009056816231700035
12623->11538,12623,11538,1,"(26788,)",0.2,1,0.2,19.05,0.742,False,4404.8,610.697127244391,0.008763161249771693,49.75574489338512,0.0,3.9892227527205817,0.0009056535490193837
6686->6687,6686,6687,1,"(11804,)",0.25,1,0.25,19.05,0.742,False,5506.0,402.4352468845467,0.0020690218336327686,62.29697621772783,0.0,4.985827119251859,0.0009055261749458516
6642->6564,6642,6564,1,"(11700,)",1.0,1,1.0,53.975,0.637,False,22024.0,68.26083369206313,12.847370049121649,88.67571428571429,0.0,19.941427191978793,0.0009054407551752086
6338->2404,6338,2404,1,"(11112,)",0.46,1,0.46,31.75,0.742,False,10131.04,530.6524446904277,0.011496873619770948,114.50514933792722,0.0,9.171908820653949,0.0009053274708868929
11027->12566,11027,12566,1,"(22174,)",1.62,1,1.62,25.4,0.742,False,35678.880000000005,546.3548785518199,0.04546688940447938,402.97850301091523,0.0,32.283747130277696,0.0009048419437571385
8019->8744,8019,8744,1,"(14964,)",0.16,1,0.16,127.0,0.564,False,3523.84,7.326435231022604,1.2785184543220949,23.857920000000004,0.0,3.1871520543220955,0.0009044542471627813
12820->9755,12820,9755,1,"(27467,)",0.89,2,1.78,19.05,0.742,False,39202.72,1501.9534508235688,0.17731258041153153,440.27049112098877,0.0,35.398951870090634,0.00090297183129361
12194->11027,12194,11027,1,"(25398,)",0.56,1,0.56,19.05,0.742,False,12333.44,608.8239527784503,0.02416284685440446,138.88876531173239,0.0,11.135264071792996,0.0009028514406194051
2548->2493,2548,2493,1,"(3536,)",0.08,1,0.08,127.0,0.564,False,1761.92,126.37030108682873,1.0847746649851064e-05,19.881600000000002,0.0,1.59053884774665,0.0009027304575387361
2798->4151,2798,4151,1,"(4192,)",0.28,1,0.28,127.0,0.564,False,6166.72,62.848697256850095,1.1552178328347047e-06,69.5856,0.0,5.566849155217833,0.0009027244880938055
2486->2547,2486,2547,1,"(3396,)",0.08,1,0.08,127.0,0.564,False,1761.92,44.14047870979356,5.6402665923153014e-08,19.881600000000002,0.0,1.590528056402666,0.0009027243327748513
2547->2486,2547,2486,1,"(3533,)",0.08,1,0.08,127.0,0.564,False,1761.92,32.68024473867963,1.2547031545545215e-08,19.881600000000002,0.0,1.5905280125470318,0.0009027243078840309
2493->2548,2493,2548,1,"(3420,)",0.08,1,0.08,127.0,0.564,False,1761.92,14.489999999999998,2.1500853597533619e-10,19.881600000000002,0.0,1.5905280002150086,0.000902724300884835
12831->12830,12831,12830,1,"(27513,)",1.39,2,2.78,19.05,0.742,False,61226.719999999994,1407.2353058329998,0.21358009360320665,688.1764436970413,0.0,55.26769558936652,0.000902672813264642
4742->4743,4742,4743,1,"(7727,)",0.12,1,0.12,19.05,0.742,False,2642.88,400.98855603456013,0.0009754076282919989,29.795053667591954,0.0,2.384579701035648,0.0009022655970137305
4748->7355,4748,7355,1,"(7744,)",0.5,2,1.0,25.4,0.742,False,22024.0,897.6453370427823,0.01274972757595494,248.13481816825484,0.0,19.86353518103634,0.000901904067428094
1998->11874,1998,11874,1,"(2098,)",1.08,1,1.08,44.45,0.742,False,23785.920000000002,432.80233458727264,0.01190674311376454,267.99120557643926,0.0,21.451203189228906,0.0009018445865969827
12655->12652,12655,12652,1,"(26900,)",0.39,2,0.78,19.05,0.742,False,17178.72,897.3620269837095,0.009929103806971706,193.4840724752161,0.0,15.48865490182426,0.0009016186829882703
11555->12861,11555,12861,1,"(23540,)",0.49,2,0.98,19.05,0.742,False,21583.52,897.3226667235766,0.012472292189799877,243.08471041541694,0.0,19.459249125423153,0.0009015790346256381
8919->8920,8919,8920,1,"(16347,)",1.17,1,1.17,38.1,0.742,False,25768.079999999998,639.5054531798293,0.06132423651539169,289.56167414529483,0.0,23.22625816813898,0.000901357732828328
4845->4831,4845,4831,1,"(8047,)",1.46,1,1.46,47.625,0.742,False,32155.04,560.0576902265574,0.04505403116318609,361.6500527220679,0.0,28.97705824892862,0.0009011669165682462
10709->5078,10709,5078,1,"(20748,)",0.5,1,0.5,63.5,0.637,False,11012.0,284.44000000000005,0.001610786456475273,123.90206400000002,0.0,9.913775906456477,0.0009002702421409804
4656->4654,4656,4654,1,"(7460,)",0.75,1,0.75,19.05,0.742,False,16518.0,591.2250395935961,0.028701768244888348,185.51682999139595,0.0,14.870048167556565,0.0009002329681291055
8930->12118,8930,12118,1,"(16380,)",1.24,4,4.96,88.9,0.637,False,109239.04,50.80554047148518,74.50217709194702,297.95040000000006,0.0,98.33820909194702,0.00090021121653895
11212->2400,11212,2400,1,"(23004,)",0.23,2,0.46,31.75,0.742,False,10131.04,1277.050772768179,0.02392619852628384,113.67028928409563,0.0,9.117549341253936,0.0008999618342493895
9641->9639,9641,9639,1,"(17620,)",0.49,1,0.49,63.5,0.637,False,10791.76,284.1827050064744,0.001571444018503337,121.31418657480384,0.0,9.706706370002811,0.0008994553594596999
11703->7352,11703,7352,1,"(24046,)",0.46,2,0.92,44.45,0.742,False,20262.08,1149.7256197666509,0.03144788279254994,227.41572758984356,0.0,18.22470608998003,0.0008994489257756375
