init_node,term_node,capacity,length,free_flow_time,b,power,speed,toll,link_type,edge_type,station_group,source_init_node,source_term_node,init_depth_mm,term_depth_mm,edge_depth_mm,charging_related,flood_affected,retain_in_flood_network
10668,10674,1440.0,0.5,0.857,0.15,4,32.0,0.0,1,road_original,,10668,10674,63.5,63.5,63.5,False,True,True
10668,12756,1400.0,1.01,1.515,0.15,4,38.0,0.0,1,road_original,,10668,12756,63.5,88.9,76.2,False,True,True
10668,12760,1400.0,1.02,1.53,0.15,4,38.0,0.0,1,road_original,,10668,12760,63.5,44.45,53.975,False,True,True
10669,437,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,10669,437,63.5,63.5,63.5,False,True,True
10669,12681,450.0,0.51,1.224,0.15,4,25.0,0.0,1,road_original,,10669,12681,63.5,63.5,63.5,False,True,True
10669,12759,450.0,0.5,1.2,0.15,4,25.0,0.0,1,road_original,,10669,12759,63.5,63.5,63.5,False,True,True
10669,12764,810.0,0.5,1.2,0.15,4,25.0,0.0,1,road_original,,10669,12764,63.5,63.5,63.5,False,True,True
10669,12767,810.0,0.52,1.248,0.15,4,25.0,0.0,1,road_original,,10669,12767,63.5,63.5,63.5,False,True,True
10670,438,100000.0,0.51,0.0,0.15,4,25.0,0.0,3,road_original,,10670,438,63.5,63.5,63.5,False,True,True
10670,12686,450.0,0.51,1.224,0.15,4,25.0,0.0,1,road_original,,10670,12686,63.5,63.5,63.5,False,True,True
10670,12769,450.0,0.51,1.224,0.15,4,25.0,0.0,1,road_original,,10670,12769,63.5,63.5,63.5,False,True,True
10670,12770,810.0,0.5,1.2,0.15,4,25.0,0.0,1,road_original,,10670,12770,63.5,63.5,63.5,False,True,True
10671,439,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,10671,439,88.9,88.9,88.9,False,True,True
10671,10672,450.0,0.96,2.304,0.15,4,23.0,0.0,1,road_original,,10671,10672,88.9,88.9,88.9,False,True,True
10671,10677,1440.0,0.5,0.857,0.15,4,32.0,0.0,1,road_original,,10671,10677,88.9,88.9,88.9,False,True,True
10671,12753,1440.0,0.5,0.857,0.15,4,32.0,0.0,1,road_original,,10671,12753,88.9,88.9,88.9,False,True,True
10672,440,100000.0,0.51,0.0,0.15,4,25.0,0.0,3,road_original,,10672,440,88.9,88.9,88.9,False,True,True
10672,10671,450.0,0.96,2.304,0.15,4,23.0,0.0,1,road_original,,10672,10671,88.9,88.9,88.9,False,True,True
10672,10673,810.0,1.01,1.515,0.15,4,36.0,0.0,1,road_original,,10672,10673,88.9,88.9,88.9,False,True,True
10672,10678,1440.0,0.76,1.52,0.15,4,29.0,0.0,1,road_original,,10672,10678,88.9,88.9,88.9,False,True,True
10672,12755,1440.0,0.52,1.04,0.15,4,28.0,0.0,1,road_original,,10672,12755,88.9,88.9,88.9,False,True,True
10673,441,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,10673,441,88.9,88.9,88.9,False,True,True
10673,10672,720.0,1.01,1.515,0.15,4,36.0,0.0,1,road_original,,10673,10672,88.9,88.9,88.9,False,True,True
10673,10674,720.0,1.02,1.53,0.15,4,36.0,0.0,1,road_original,,10673,10674,88.9,63.5,76.2,False,True,True
10673,12756,1440.0,0.5,1.0,0.15,4,28.0,0.0,1,road_original,,10673,12756,88.9,88.9,88.9,False,True,True
10674,442,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,10674,442,63.5,63.5,63.5,False,True,True
10674,2326,1800.0,0.5,0.857,0.15,4,32.0,0.0,1,road_original,,10674,2326,63.5,63.5,63.5,False,True,True
10674,10668,1440.0,0.5,0.857,0.15,4,32.0,0.0,1,road_original,,10674,10668,63.5,63.5,63.5,False,True,True
10674,10673,810.0,1.02,1.53,0.15,4,36.0,0.0,1,road_original,,10674,10673,63.5,88.9,76.2,False,True,True
10674,12761,720.0,1.0,1.5,0.15,4,36.0,0.0,1,road_original,,10674,12761,63.5,63.5,63.5,False,True,True
10675,443,100000.0,0.51,0.0,0.15,4,25.0,0.0,3,road_original,,10675,443,63.5,63.5,63.5,False,True,True
10675,12762,450.0,0.51,1.224,0.15,4,25.0,0.0,1,road_original,,10675,12762,63.5,63.5,63.5,False,True,True
10675,12837,770.0,0.51,0.874,0.15,4,33.0,0.0,1,road_original,,10675,12837,63.5,63.5,63.5,False,True,True
10675,12849,680.0,0.49,0.84,0.15,4,35.0,0.0,1,road_original,,10675,12849,63.5,63.5,63.5,False,True,True
10676,444,100000.0,0.51,0.0,0.15,4,25.0,0.0,3,road_original,,10676,444,63.5,63.5,63.5,False,True,True
10676,12762,405.0,0.51,1.224,0.15,4,25.0,0.0,1,road_original,,10676,12762,63.5,63.5,63.5,False,True,True
10676,12765,1880.0,0.52,1.04,0.15,4,28.0,0.0,1,road_original,,10676,12765,63.5,63.5,63.5,False,True,True
10676,12772,648.0,1.03,2.06,0.15,4,27.0,0.0,1,road_original,,10676,12772,63.5,63.5,63.5,False,True,True
10676,12849,1400.0,0.51,1.224,0.15,4,24.0,0.0,1,road_original,,10676,12849,63.5,63.5,63.5,False,True,True
10677,445,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,10677,445,88.9,88.9,88.9,False,True,True
10677,10671,2160.0,0.5,0.857,0.15,4,32.0,0.0,1,road_original,,10677,10671,88.9,88.9,88.9,False,True,True
10677,10678,720.0,1.02,1.36,0.15,4,45.0,0.0,1,road_original,,10677,10678,88.9,88.9,88.9,False,True,True
10677,12826,720.0,0.99,1.32,0.15,4,45.0,0.0,1,road_original,,10677,12826,88.9,88.9,88.9,False,True,True
10677,12829,1440.0,1.06,1.817,0.15,4,34.0,0.0,1,road_original,,10677,12829,88.9,63.5,76.2,False,True,True
10678,446,100000.0,0.51,0.0,0.15,4,25.0,0.0,3,road_original,,10678,446,88.9,88.9,88.9,False,True,True
10678,2598,1080.0,1.15,1.725,0.15,4,40.0,0.0,1,road_original,,10678,2598,88.9,63.5,76.2,False,True,True
10678,10672,1440.0,0.76,1.52,0.15,4,29.0,0.0,1,road_original,,10678,10672,88.9,88.9,88.9,False,True,True
10678,10677,720.0,1.02,1.36,0.15,4,45.0,0.0,1,road_original,,10678,10677,88.9,88.9,88.9,False,True,True
10678,10684,1440.0,0.76,1.14,0.15,4,38.0,0.0,1,road_original,,10678,10684,88.9,63.5,76.2,False,True,True
10679,447,100000.0,0.51,0.0,0.15,4,25.0,0.0,3,road_original,,10679,447,63.5,63.5,63.5,False,True,True
10679,2326,1800.0,0.5,0.857,0.15,4,32.0,0.0,1,road_original,,10679,2326,63.5,63.5,63.5,False,True,True
10679,2916,1800.0,0.25,0.429,0.15,4,32.0,0.0,1,road_original,,10679,2916,63.5,63.5,63.5,False,True,True
10679,10111,1080.0,0.5,0.857,0.15,4,34.0,0.0,1,road_original,,10679,10111,63.5,63.5,63.5,False,True,True
10680,448,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,10680,448,63.5,63.5,63.5,False,True,True
10680,10111,1080.0,0.5,0.857,0.15,4,34.0,0.0,1,road_original,,10680,10111,63.5,63.5,63.5,False,True,True
10680,12837,1620.0,0.5,0.857,0.15,4,33.0,0.0,1,road_original,,10680,12837,63.5,63.5,63.5,False,True,True
10680,12842,1440.0,0.51,0.765,0.15,4,36.0,0.0,1,road_original,,10680,12842,63.5,63.5,63.5,False,True,True
10680,12850,720.0,1.02,1.36,0.15,4,42.0,0.0,1,road_original,,10680,12850,63.5,63.5,63.5,False,True,True
10681,449,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,10681,449,63.5,63.5,63.5,False,True,True
10681,10688,770.0,0.8,1.92,0.15,4,25.0,0.0,1,road_original,,10681,10688,63.5,63.5,63.5,False,True,True
10681,12842,1440.0,0.82,1.093,0.15,4,42.0,0.0,1,road_original,,10681,12842,63.5,63.5,63.5,False,True,True
10681,12853,1440.0,0.19,0.285,0.15,4,38.0,0.0,1,road_original,,10681,12853,63.5,63.5,63.5,False,True,True
10682,450,100000.0,0.51,0.0,0.15,4,25.0,0.0,3,road_original,,10682,450,63.5,63.5,63.5,False,True,True
10682,12852,1463.0,0.5,1.0,0.15,4,28.0,0.0,1,road_original,,10682,12852,63.5,63.5,63.5,False,True,True
10682,12853,1400.0,1.0,2.0,0.15,4,29.0,0.0,1,road_original,,10682,12853,63.5,63.5,63.5,False,True,True
10682,12856,1944.0,0.51,1.02,0.15,4,28.0,0.0,1,road_original,,10682,12856,63.5,63.5,63.5,False,True,True
10682,12862,2160.0,0.12,0.24,0.15,4,28.0,0.0,1,road_original,,10682,12862,63.5,63.5,63.5,False,True,True
10683,451,100000.0,0.49,0.0,0.15,4,25.0,0.0,3,road_original,,10683,451,63.5,63.5,63.5,False,True,True
10683,2253,810.0,1.01,1.515,0.15,4,36.0,0.0,1,road_original,,10683,2253,63.5,88.9,76.2,False,True,True
10683,12829,1440.0,0.5,0.75,0.15,4,38.0,0.0,1,road_original,,10683,12829,63.5,63.5,63.5,False,True,True
10683,12832,1440.0,0.51,0.68,0.15,4,42.0,0.0,1,road_original,,10683,12832,63.5,63.5,63.5,False,True,True
10684,452,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,10684,452,63.5,63.5,63.5,False,True,True
10684,2307,720.0,1.0,1.714,0.15,4,32.0,0.0,1,road_original,,10684,2307,63.5,63.5,63.5,False,True,True
10684,10678,1440.0,0.76,1.14,0.15,4,38.0,0.0,1,road_original,,10684,10678,63.5,88.9,76.2,False,True,True
10684,12829,720.0,1.0,1.714,0.15,4,32.0,0.0,1,road_original,,10684,12829,63.5,63.5,63.5,False,True,True
10684,12833,1440.0,1.0,2.0,0.15,4,29.0,0.0,1,road_original,,10684,12833,63.5,63.5,63.5,False,True,True
10685,453,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,10685,453,63.5,63.5,63.5,False,True,True
10685,2307,1360.0,0.27,0.463,0.15,4,32.0,0.0,1,road_original,,10685,2307,63.5,63.5,63.5,False,True,True
10685,2323,720.0,0.95,1.267,0.15,4,43.0,0.0,1,road_original,,10685,2323,63.5,63.5,63.5,False,True,True
10685,2325,1440.0,0.73,0.973,0.15,4,42.0,0.0,1,road_original,,10685,2325,63.5,63.5,63.5,False,True,True
10685,2598,1080.0,0.32,0.549,0.15,4,33.0,0.0,1,road_original,,10685,2598,63.5,63.5,63.5,False,True,True
10686,454,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,10686,454,63.5,63.5,63.5,False,True,True
10686,2322,720.0,0.48,0.823,0.15,4,35.0,0.0,1,road_original,,10686,2322,63.5,63.5,63.5,False,True,True
10686,2323,720.0,0.63,0.945,0.15,4,37.0,0.0,1,road_original,,10686,2323,63.5,63.5,63.5,False,True,True
10686,10692,360.0,0.54,1.296,0.15,4,25.0,0.0,1,road_original,,10686,10692,63.5,63.5,63.5,False,True,True
10686,12846,1440.0,0.56,0.84,0.15,4,36.0,0.0,1,road_original,,10686,12846,63.5,63.5,63.5,False,True,True
10687,455,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,10687,455,63.5,63.5,63.5,False,True,True
10687,2324,790.0,1.04,2.08,0.15,4,27.0,0.0,1,road_original,,10687,2324,63.5,63.5,63.5,False,True,True
10687,12842,1440.0,0.47,0.806,0.15,4,33.0,0.0,1,road_original,,10687,12842,63.5,63.5,63.5,False,True,True
10687,12846,1440.0,0.5,0.857,0.15,4,33.0,0.0,1,road_original,,10687,12846,63.5,63.5,63.5,False,True,True
10687,12855,430.0,1.0,2.0,0.15,4,27.0,0.0,1,road_original,,10687,12855,63.5,63.5,63.5,False,True,True
10688,456,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,10688,456,63.5,63.5,63.5,False,True,True
10688,2574,540.0,0.41,0.984,0.15,4,25.0,0.0,1,road_original,,10688,2574,63.5,63.5,63.5,False,True,True
10688,10681,430.0,0.8,1.92,0.15,4,25.0,0.0,1,road_original,,10688,10681,63.5,63.5,63.5,False,True,True
10688,12855,430.0,0.48,1.152,0.15,4,25.0,0.0,1,road_original,,10688,12855,63.5,63.5,63.5,False,True,True
10688,12856,396.0,0.57,1.368,0.15,4,25.0,0.0,1,road_original,,10688,12856,63.5,63.5,63.5,False,True,True
10689,457,100000.0,0.49,0.0,0.15,4,25.0,0.0,3,road_original,,10689,457,63.5,63.5,63.5,False,True,True
10689,2306,810.0,0.99,1.485,0.15,4,40.0,0.0,1,road_original,,10689,2306,63.5,63.5,63.5,False,True,True
10689,10690,770.0,0.55,0.825,0.15,4,38.0,0.0,1,road_original,,10689,10690,63.5,63.5,63.5,False,True,True
10689,10695,810.0,0.53,0.909,0.15,4,35.0,0.0,1,road_original,,10689,10695,63.5,63.5,63.5,False,True,True
10689,12895,720.0,0.45,0.771,0.15,4,35.0,0.0,1,road_original,,10689,12895,63.5,63.5,63.5,False,True,True
10690,458,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,10690,458,63.5,63.5,63.5,False,True,True
10690,10689,770.0,0.55,0.825,0.15,4,38.0,0.0,1,road_original,,10690,10689,63.5,63.5,63.5,False,True,True
10690,10691,720.0,1.05,1.575,0.15,4,40.0,0.0,1,road_original,,10690,10691,63.5,63.5,63.5,False,True,True
10690,10696,810.0,0.51,0.874,0.15,4,35.0,0.0,1,road_original,,10690,10696,63.5,63.5,63.5,False,True,True
10690,12833,720.0,1.01,1.347,0.15,4,43.0,0.0,1,road_original,,10690,12833,63.5,63.5,63.5,False,True,True
10691,459,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,10691,459,63.5,63.5,63.5,False,True,True
10691,2083,1440.0,1.04,1.387,0.15,4,42.0,0.0,1,road_original,,10691,2083,63.5,63.5,63.5,False,True,True
10691,8871,1440.0,0.84,1.44,0.15,4,34.0,0.0,1,road_original,,10691,8871,63.5,63.5,63.5,False,True,True
10691,10690,810.0,1.05,1.575,0.15,4,40.0,0.0,1,road_original,,10691,10690,63.5,63.5,63.5,False,True,True
10691,12949,450.0,0.66,1.32,0.15,4,29.0,0.0,1,road_original,,10691,12949,63.5,63.5,63.5,False,True,True
10692,460,100000.0,0.51,0.0,0.15,4,25.0,0.0,3,road_original,,10692,460,63.5,63.5,63.5,False,True,True
10692,2083,720.0,0.51,0.765,0.15,4,38.0,0.0,1,road_original,,10692,2083,63.5,63.5,63.5,False,True,True
10692,10686,360.0,0.54,1.296,0.15,4,25.0,0.0,1,road_original,,10692,10686,63.5,63.5,63.5,False,True,True
10692,10698,450.0,1.0,2.0,0.15,4,27.0,0.0,1,road_original,,10692,10698,63.5,63.5,63.5,False,True,True
10692,12898,720.0,0.52,0.78,0.15,4,38.0,0.0,1,road_original,,10692,12898,63.5,63.5,63.5,False,True,True
10693,461,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,10693,461,63.5,63.5,63.5,False,True,True
10693,2372,810.0,0.35,0.6,0.15,4,33.0,0.0,1,road_original,,10693,2372,63.5,63.5,63.5,False,True,True
10693,12162,720.0,0.1,0.171,0.15,4,35.0,0.0,1,road_original,,10693,12162,63.5,63.5,63.5,False,True,True
10693,12163,720.0,0.15,0.257,0.15,4,33.0,0.0,1,road_original,,10693,12163,63.5,63.5,63.5,False,True,True
10693,12898,720.0,0.94,1.41,0.15,4,40.0,0.0,1,road_original,,10693,12898,63.5,63.5,63.5,False,True,True
10694,462,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,10694,462,63.5,63.5,63.5,False,True,True
10694,2374,720.0,0.82,1.23,0.15,4,36.0,0.0,1,road_original,,10694,2374,63.5,63.5,63.5,False,True,True
10694,12156,720.0,0.21,0.36,0.15,4,33.0,0.0,1,road_original,,10694,12156,63.5,63.5,63.5,False,True,True
10694,12162,430.0,0.4,0.96,0.15,4,25.0,0.0,1,road_original,,10694,12162,63.5,63.5,63.5,False,True,True
10695,463,100000.0,0.49,0.0,0.15,4,25.0,0.0,3,road_original,,10695,463,63.5,63.5,63.5,False,True,True
10695,10689,810.0,0.53,0.909,0.15,4,35.0,0.0,1,road_original,,10695,10689,63.5,63.5,63.5,False,True,True
10695,10696,810.0,0.43,0.737,0.15,4,35.0,0.0,1,road_original,,10695,10696,63.5,63.5,63.5,False,True,True
10695,12947,810.0,0.51,0.874,0.15,4,35.0,0.0,1,road_original,,10695,12947,63.5,63.5,63.5,False,True,True
10696,464,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,10696,464,63.5,63.5,63.5,False,True,True
10696,10690,810.0,0.51,0.874,0.15,4,35.0,0.0,1,road_original,,10696,10690,63.5,63.5,63.5,False,True,True
10696,10695,810.0,0.43,0.737,0.15,4,35.0,0.0,1,road_original,,10696,10695,63.5,63.5,63.5,False,True,True
10696,12949,990.0,1.0,1.5,0.15,4,40.0,0.0,1,road_original,,10696,12949,63.5,63.5,63.5,False,True,True
10697,465,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,10697,465,63.5,63.5,63.5,False,True,True
10697,1966,450.0,0.5,1.0,0.15,4,29.0,0.0,1,road_original,,10697,1966,63.5,63.5,63.5,False,True,True
10697,10703,870.0,1.0,2.0,0.15,4,27.0,0.0,1,road_original,,10697,10703,63.5,63.5,63.5,False,True,True
10697,12949,450.0,0.52,1.04,0.15,4,29.0,0.0,1,road_original,,10697,12949,63.5,63.5,63.5,False,True,True
10698,466,100000.0,0.51,0.0,0.15,4,25.0,0.0,3,road_original,,10698,466,63.5,63.5,63.5,False,True,True
10698,1966,1400.0,0.55,0.943,0.15,4,32.0,0.0,1,road_original,,10698,1966,63.5,63.5,63.5,False,True,True
10698,10692,450.0,1.0,2.0,0.15,4,27.0,0.0,1,road_original,,10698,10692,63.5,63.5,63.5,False,True,True
10698,10704,430.0,1.48,2.96,0.15,4,27.0,0.0,1,road_original,,10698,10704,63.5,63.5,63.5,False,True,True
10698,12953,1440.0,0.5,0.857,0.15,4,32.0,0.0,1,road_original,,10698,12953,63.5,63.5,63.5,False,True,True
10699,467,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,10699,467,63.5,63.5,63.5,False,True,True
10699,2372,810.0,0.95,1.425,0.15,4,36.0,0.0,1,road_original,,10699,2372,63.5,63.5,63.5,False,True,True
10699,2757,729.0,0.59,1.011,0.15,4,35.0,0.0,1,road_original,,10699,2757,63.5,63.5,63.5,False,True,True
10699,12953,1440.0,0.4,0.6,0.15,4,36.0,0.0,1,road_original,,10699,12953,63.5,63.5,63.5,False,True,True
10700,468,100000.0,0.56,0.0,0.15,4,25.0,0.0,3,road_original,,10700,468,63.5,63.5,63.5,False,True,True
10700,10097,1740.0,0.7,1.2,0.15,4,32.0,0.0,1,road_original,,10700,10097,63.5,63.5,63.5,False,True,True
10700,10706,1440.0,1.85,4.44,0.15,4,25.0,0.0,1,road_original,,10700,10706,63.5,63.5,63.5,False,True,True
10700,12156,1440.0,1.03,1.766,0.15,4,34.0,0.0,1,road_original,,10700,12156,63.5,63.5,63.5,False,True,True
10700,12953,1440.0,1.0,2.0,0.15,4,29.0,0.0,1,road_original,,10700,12953,63.5,63.5,63.5,False,True,True
10701,469,100000.0,0.49,0.0,0.15,4,25.0,0.0,3,road_original,,10701,469,63.5,63.5,63.5,False,True,True
10701,2401,1620.0,1.0,1.333,0.15,4,42.0,0.0,1,road_original,,10701,2401,63.5,63.5,63.5,False,True,True
10701,7523,1440.0,1.0,1.333,0.15,4,42.0,0.0,1,road_original,,10701,7523,63.5,31.75,47.625,False,True,True
10701,12944,1440.0,1.01,1.347,0.15,4,42.0,0.0,1,road_original,,10701,12944,63.5,63.5,63.5,False,True,True
10701,12945,1440.0,0.46,0.69,0.15,4,36.0,0.0,1,road_original,,10701,12945,63.5,63.5,63.5,False,True,True
10702,470,100000.0,0.51,0.0,0.15,4,25.0,0.0,3,road_original,,10702,470,63.5,63.5,63.5,False,True,True
10702,5079,810.0,0.53,1.272,0.15,4,24.0,0.0,1,road_original,,10702,5079,63.5,63.5,63.5,False,True,True
10702,9655,1260.0,1.01,1.731,0.15,4,34.0,0.0,1,road_original,,10702,9655,63.5,63.5,63.5,False,True,True
10702,12949,360.0,0.51,1.224,0.15,4,24.0,0.0,1,road_original,,10702,12949,63.5,63.5,63.5,False,True,True
10703,471,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,10703,471,63.5,63.5,63.5,False,True,True
10703,5078,350.0,0.51,1.224,0.15,4,25.0,0.0,1,road_original,,10703,5078,63.5,63.5,63.5,False,True,True
10703,5079,790.0,0.5,1.2,0.15,4,25.0,0.0,1,road_original,,10703,5079,63.5,63.5,63.5,False,True,True
10703,5082,350.0,0.51,1.224,0.15,4,25.0,0.0,1,road_original,,10703,5082,63.5,63.5,63.5,False,True,True
10703,10697,790.0,1.0,2.0,0.15,4,27.0,0.0,1,road_original,,10703,10697,63.5,63.5,63.5,False,True,True
10704,472,100000.0,0.51,0.0,0.15,4,25.0,0.0,3,road_original,,10704,472,63.5,63.5,63.5,False,True,True
10704,5082,2520.0,0.2,0.343,0.15,4,32.0,0.0,1,road_original,,10704,5082,63.5,63.5,63.5,False,True,True
10704,10698,430.0,1.48,2.96,0.15,4,27.0,0.0,1,road_original,,10704,10698,63.5,63.5,63.5,False,True,True
10704,10710,1440.0,0.28,0.48,0.15,4,32.0,0.0,1,road_original,,10704,10710,63.5,63.5,63.5,False,True,True
10705,473,100000.0,0.55,0.0,0.15,4,25.0,0.0,3,road_original,,10705,473,63.5,63.5,63.5,False,True,True
10705,10093,1800.0,0.16,0.24,0.15,4,38.0,0.0,1,road_original,,10705,10093,63.5,63.5,63.5,False,True,True
10705,10710,1440.0,1.02,1.36,0.15,4,45.0,0.0,1,road_original,,10705,10710,63.5,63.5,63.5,False,True,True
10705,10711,1440.0,1.28,1.92,0.15,4,40.0,0.0,1,road_original,,10705,10711,63.5,63.5,63.5,False,True,True
10705,12953,1440.0,1.53,2.295,0.15,4,40.0,0.0,1,road_original,,10705,12953,63.5,63.5,63.5,False,True,True
10706,474,100000.0,0.55,0.0,0.15,4,25.0,0.0,3,road_original,,10706,474,63.5,63.5,63.5,False,True,True
10706,2731,2610.0,0.5,0.857,0.15,4,32.0,0.0,1,road_original,,10706,2731,63.5,63.5,63.5,False,True,True
10706,10094,1800.0,0.55,0.943,0.15,4,34.0,0.0,1,road_original,,10706,10094,63.5,63.5,63.5,False,True,True
10706,10700,1440.0,1.85,4.44,0.15,4,25.0,0.0,1,road_original,,10706,10700,63.5,63.5,63.5,False,True,True
10706,10712,1440.0,1.01,3.03,0.15,4,19.0,0.0,1,road_original,,10706,10712,63.5,88.9,76.2,False,True,True
10707,475,100000.0,0.49,0.0,0.15,4,25.0,0.0,3,road_original,,10707,475,31.75,31.75,31.75,False,True,True
10707,7523,450.0,0.47,0.94,0.15,4,29.0,0.0,1,road_original,,10707,7523,31.75,31.75,31.75,False,True,True
10707,10708,1620.0,1.42,2.434,0.15,4,35.0,0.0,1,road_original,,10707,10708,31.75,63.5,47.625,False,True,True
10707,10713,810.0,0.5,0.857,0.15,4,35.0,0.0,1,road_original,,10707,10713,31.75,31.75,31.75,False,True,True
10707,12945,1440.0,1.0,1.5,0.15,4,38.0,0.0,1,road_original,,10707,12945,31.75,63.5,47.625,False,True,True
10708,476,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,10708,476,63.5,63.5,63.5,False,True,True
10708,1840,1440.0,0.11,0.189,0.15,4,32.0,0.0,1,road_original,,10708,1840,63.5,63.5,63.5,False,True,True
10708,10707,1440.0,1.42,2.434,0.15,4,35.0,0.0,1,road_original,,10708,10707,63.5,31.75,47.625,False,True,True
10708,10714,1260.0,1.1,1.65,0.15,4,40.0,0.0,1,road_original,,10708,10714,63.5,31.75,47.625,False,True,True
10709,477,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,10709,477,63.5,63.5,63.5,False,True,True
10709,5078,340.0,0.5,1.2,0.15,4,25.0,0.0,1,road_original,,10709,5078,63.5,63.5,63.5,False,True,True
10710,478,100000.0,0.54,0.0,0.15,4,25.0,0.0,3,road_original,,10710,478,63.5,63.5,63.5,False,True,True
10710,1841,1440.0,1.0,1.5,0.15,4,38.0,0.0,1,road_original,,10710,1841,63.5,63.5,63.5,False,True,True
10710,5078,2520.0,0.48,0.72,0.15,4,36.0,0.0,1,road_original,,10710,5078,63.5,63.5,63.5,False,True,True
10710,10704,2160.0,0.28,0.48,0.15,4,32.0,0.0,1,road_original,,10710,10704,63.5,63.5,63.5,False,True,True
10710,10705,1440.0,1.02,1.36,0.15,4,45.0,0.0,1,road_original,,10710,10705,63.5,63.5,63.5,False,True,True
10711,479,100000.0,0.54,0.0,0.15,4,25.0,0.0,3,road_original,,10711,479,63.5,63.5,63.5,False,True,True
10711,10090,1800.0,0.58,0.87,0.15,4,36.0,0.0,1,road_original,,10711,10090,63.5,63.5,63.5,False,True,True
10711,10705,1440.0,1.28,1.92,0.15,4,40.0,0.0,1,road_original,,10711,10705,63.5,63.5,63.5,False,True,True
10711,10712,1440.0,1.01,1.347,0.15,4,42.0,0.0,1,road_original,,10711,10712,63.5,88.9,76.2,False,True,True
10711,10717,720.0,1.04,1.56,0.15,4,36.0,0.0,1,road_original,,10711,10717,63.5,63.5,63.5,False,True,True
10712,480,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,10712,480,88.9,88.9,88.9,False,True,True
10712,2612,2160.0,1.0,1.333,0.15,4,42.0,0.0,1,road_original,,10712,2612,88.9,88.9,88.9,False,True,True
10712,5049,1800.0,0.13,0.195,0.15,4,36.0,0.0,1,road_original,,10712,5049,88.9,88.9,88.9,False,True,True
10712,10706,1440.0,1.01,3.03,0.15,4,19.0,0.0,1,road_original,,10712,10706,88.9,63.5,76.2,False,True,True
10712,10711,1440.0,1.01,1.347,0.15,4,42.0,0.0,1,road_original,,10712,10711,88.9,63.5,76.2,False,True,True
10713,481,100000.0,0.49,0.0,0.15,4,25.0,0.0,3,road_original,,10713,481,31.75,31.75,31.75,False,True,True
10713,2724,711.0,0.38,0.651,0.15,4,35.0,0.0,1,road_original,,10713,2724,31.75,31.75,31.75,False,True,True
10713,7524,720.0,0.52,0.891,0.15,4,35.0,0.0,1,road_original,,10713,7524,31.75,31.75,31.75,False,True,True
10713,10707,720.0,0.5,0.857,0.15,4,35.0,0.0,1,road_original,,10713,10707,31.75,31.75,31.75,False,True,True
10714,482,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,10714,482,31.75,44.45,38.1,False,True,True
10714,1837,360.0,0.4,0.96,0.15,4,25.0,0.0,1,road_original,,10714,1837,31.75,44.45,38.1,False,True,True
10714,2724,810.0,0.57,0.977,0.15,4,35.0,0.0,1,road_original,,10714,2724,31.75,31.75,31.75,False,True,True
10714,10708,810.0,1.1,1.65,0.15,4,40.0,0.0,1,road_original,,10714,10708,31.75,63.5,47.625,False,True,True
10715,483,100000.0,0.54,0.0,0.15,4,25.0,0.0,3,road_original,,10715,483,44.45,44.45,44.45,False,True,True
10715,1837,1260.0,1.0,1.5,0.15,4,36.0,0.0,1,road_original,,10715,1837,44.45,44.45,44.45,False,True,True
10715,1840,720.0,1.01,1.515,0.15,4,40.0,0.0,1,road_original,,10715,1840,44.45,63.5,53.975,False,True,True
10715,9653,630.0,0.38,0.651,0.15,4,35.0,0.0,1,road_original,,10715,9653,44.45,63.5,53.975,False,True,True
10715,9654,2520.0,0.27,0.405,0.15,4,36.0,0.0,1,road_original,,10715,9654,44.45,44.45,44.45,False,True,True
10716,484,100000.0,0.54,0.0,0.15,4,25.0,0.0,3,road_original,,10716,484,63.5,63.5,63.5,False,True,True
10716,1841,1440.0,1.23,1.64,0.15,4,44.0,0.0,1,road_original,,10716,1841,63.5,63.5,63.5,False,True,True
