rank_within_available_evaluations,mode,source,repair_cost_usd,budget_remaining_usd,repaired_station_count,repaired_stations,repaired_road_component_count,served_total,served_ev,served_non_ev,finite_system_time_min,physical_in_vehicle_time_min,physical_wait_vehicle_min,physical_service_vehicle_min,charging_entries_period,average_wait_min_per_charging_session,average_service_min_per_charging_session,average_station_delay_min_per_charging_session,unstable_station_entries,potential_total,potential_ev,ev_completion_target,ev_target_shortfall,ev_target_rate,ev_target_feasible,completion_shortfall,completion_rate,completion_feasible,queue_feasible,hard_feasible,feasibility_violation,max_station_utilization,station_utilization_violation,unstable_station_count,nonfinite_wait_station_count
1478,screen,BIHMH gen 80 screen / mip_intensify,44999788.8,211.20000000298023,3,C4;C5;C7,3830,1078515.3612064177,19712.551206417524,1058802.81,113221185.36090907,30411624.235285692,82744286.11482239,65275.010801001714,880.5033603820823,93973.84477773786,74.13374410368692,94047.97852184155,82.7433936136278,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.0500350425616407,1.0458764952762554,0.0458774952762554,1,1
1479,screen,BIHMH gen 73 screen / add_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3825,1078515.3612064177,19712.551206417524,1058802.81,113233623.4663148,30423228.799836703,82745123.80909964,65270.857378454544,880.5033603820812,93974.79615886263,74.1290270035213,94048.92518586616,82.74421038243787,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.05004540755899,1.0458868192340147,0.04588781923401475,1,1
1480,screen,BIHMH gen 85 screen / crossover_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3833,1078515.3612064177,19712.551206417524,1058802.81,113247439.00994132,30435754.358110957,82746404.97083743,65279.68099293858,880.5033603820823,93976.25119219394,74.13904810608713,94050.39024030002,82.74551001533473,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.050061900220518,1.0459032465938312,0.04590424659383119,1,1
1481,screen,BIHMH gen 78 screen / add_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3829,1078515.3612064177,19712.551206417524,1058802.81,113247172.80525535,30435082.872293457,82746817.23849447,65272.69446743207,880.5033603820818,93976.71941034691,74.13111341120597,94050.85052375811,82.74591558917189,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.0500670470523943,1.0459083730471326,0.04590937304713261,1,1
1482,screen,BIHMH gen 68 screen / remove_fix,44999568.56,431.4399999976158,3,C4;C5;C7,3831,1078515.3612064177,19712.551206417524,1058802.81,113248800.2412297,30426941.30435217,82756574.31803039,65284.618847140235,880.5033603820816,93987.80066224776,74.14465609627081,94061.94531834402,82.75567425312903,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.050190886901323,1.046031722559551,0.04603272255955104,1,1
1483,screen,BIHMH gen 70 screen / swap_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3832,1078515.3612064177,19712.551206417524,1058802.81,113288362.05386765,30424575.754490744,82798508.76565415,65277.53372276406,880.5033603820821,94035.42620180904,74.13660942127217,94109.56281123031,82.7976161697722,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.0507231401527575,1.0465618683859206,0.04656286838592061,1,1
1484,screen,BIHMH gen 78 screen / mip_intensify,44999788.8,211.20000000298023,3,C4;C5;C7,3828,1078515.3612064177,19712.551206417524,1058802.81,113296975.13513696,30429718.12910792,82801988.67250386,65268.33352517595,880.5033603820818,94039.37838076294,74.12616062799998,94113.50454139094,82.8010749642465,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.0507670331064496,1.0466055875480758,0.046606587548075784,1,1
1485,screen,BIHMH gen 9 screen / add_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3787,1078515.3612064177,19712.551206417524,1058802.81,113370497.82312112,30456311.233492278,82848919.57044911,65267.019179726456,880.5033603820813,94092.67845894201,74.1246679074624,94166.80312684948,82.84799230998811,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.0513624257784664,1.04719862279825,0.04719962279824996,1,1
1486,screen,BIHMH gen 78 screen / mip_intensify,44999788.8,211.20000000298023,3,C4;C5;C7,3831,1078515.3612064177,19712.551206417524,1058802.81,113351457.2272518,30429557.450087145,82856612.05790521,65287.719259442994,880.503360382082,94101.41492469802,74.14817727795192,94175.56310197597,82.85572780516111,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.0514605911172685,1.0472963994572364,0.04729739945723643,1,1
1487,screen,BIHMH gen 56 screen / swap_fix,44999568.56,431.4399999976158,3,C4;C5;C7,3784,1078515.3612064177,19712.551206417524,1058802.81,113404261.37340201,30461664.379664093,82877318.76676914,65278.22696877936,880.5033603820815,94124.9318240032,74.1373967504824,94199.06922075368,82.87640120591003,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.051722941664108,1.0475577112427028,0.047558711242702834,1,1
1488,screen,BIHMH gen 69 screen / swap_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3828,1078515.3612064177,19712.551206417524,1058802.81,113388784.77597463,30423018.36504287,82900495.1932162,65271.21771555949,880.5033603820815,94151.25361616195,74.12943624341877,94225.38305240536,82.899580199319,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.0520170887988676,1.0478506937193923,0.04785169371939235,1,1
1489,screen,BIHMH gen 82 screen / swap_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3828,1078515.3612064177,19712.551206417524,1058802.81,113414289.00756326,30425390.99653134,82923621.4500223,65276.56100962786,880.5033603820817,94177.51842995669,74.13550469733816,94251.65393465402,82.92270890978315,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.052310597830674,1.0481430406196592,0.04814404061965927,1,1
1490,screen,BIHMH gen 73 screen / mip_intensify,44999788.8,211.20000000298023,3,C4;C5;C7,3829,1078515.3612064177,19712.551206417524,1058802.81,113420468.76206781,30419848.693147756,82935336.44921428,65283.61970577662,880.5033603820827,94190.82331863628,74.14352135742861,94264.9668399937,82.93442480439974,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.052459275418687,1.0482911295276127,0.04829212952761275,1,1
1491,screen,BIHMH gen 77 screen / swap_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3827,1078515.3612064177,19712.551206417524,1058802.81,113444031.19193617,30431396.047737546,82947350.4401914,65284.70400720819,880.5033603820821,94204.46777647454,74.14475281375282,94278.6125292883,82.94645112355397,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.052611892370532,1.0484431422017222,0.04844414220172222,1,1
1492,screen,BIHMH gen 15 screen / swap_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3786,1078515.3612064177,19712.551206417524,1058802.81,113473976.39381307,30444028.101042006,82964673.39866829,65274.89410278287,880.5033603820812,94224.14170306746,74.13361156788523,94298.27531463535,82.96375083810625,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.0528314300086827,1.0486618105936631,0.048662810593663175,1,1
1493,screen,BIHMH gen 57 screen / mip_intensify,44999788.8,211.20000000298023,3,C4;C5;C7,3791,1078515.3612064177,19712.551206417524,1058802.81,113499799.38366096,30468597.23093462,82965929.34529844,65272.80742789521,880.5033603820805,94225.56809924802,74.13124170198637,94299.69934095,82.96498111637004,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.0528470425428367,1.0486773613109173,0.048678361310917295,1,1
1494,screen,BIHMH gen 78 screen / swap_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3829,1078515.3612064177,19712.551206417524,1058802.81,113480548.26131436,30437749.41107618,82977516.51322956,65282.337008614966,880.5033603820821,94238.727808174,74.14206458029486,94312.8698727543,82.97662930701837,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.0529948609508186,1.0488245944407124,0.04882559444071244,1,1
1495,screen,BIHMH gen 16 screen / add_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3777,1078515.3612064177,19712.551206417524,1058802.81,113490952.01554398,30443962.809820276,82981701.42194001,65287.78378369061,880.5033603820831,94243.48066761627,74.14825055904366,94317.62891817531,82.9807976484906,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.053047758230658,1.0488772822769212,0.04887828227692126,1,1
1496,screen,BIHMH gen 85 screen / add_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3829,1078515.3612064177,19712.551206417524,1058802.81,113480927.59023398,30427665.261761103,82987971.04820895,65291.28026392834,880.5033603820831,94250.60116999144,74.15222156062644,94324.75339155206,82.98707126924113,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.0531273720230168,1.048956580843208,0.048957580843208004,1,1
1497,screen,BIHMH gen 99 screen / crossover_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3833,1078515.3612064177,19712.551206417524,1058802.81,113434682.33178382,30375754.460469157,82993641.57203837,65286.29927628704,880.5033603820826,94257.04126333418,74.14656458319129,94331.18782791737,82.99273121127963,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.0531991980813857,1.0490281225105746,0.049029122510574674,1,1
1498,screen,BIHMH gen 72 screen / add_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3814,1078515.3612064177,19712.551206417524,1058802.81,113452162.59839523,30391377.534381114,82995491.6829207,65293.381093419215,880.5033603820814,94259.14246017871,74.15460750210666,94333.29706768082,82.99459395224652,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.0532228367230014,1.0490516675563961,0.049052667556396146,1,1
1499,screen,BIHMH gen 73 screen / remove_fix,44999568.56,431.4399999976158,3,C4;C5;C7,3832,1078515.3612064177,19712.551206417524,1058802.81,113496879.34400754,30428163.43361468,83003429.78673404,65286.12365881314,880.5033603820806,94268.15787587229,74.14636513196639,94342.30424100425,83.00252626262312,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.0533234996952077,1.0491519319595561,0.04915293195955617,1,1
1500,screen,BIHMH gen 82 screen / remove_fix,44999568.56,431.4399999976158,3,C4;C5;C7,3831,1078515.3612064177,19712.551206417524,1058802.81,113542189.95018041,30428718.64577996,83048190.95389138,65280.35050906446,880.5033603820815,94318.99376040295,74.13980848492959,94393.13356888789,83.04728317158465,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.0538914758924243,1.04971765928883,0.049718659288830014,1,1
1501,screen,BIHMH gen 89 screen / swap_fix,44999348.32,651.679999999702,3,C4;C5;C7,3827,1078515.3612064177,19712.551206417524,1058802.81,113534821.53135425,30410025.627232395,83059514.8407684,65281.0633534596,880.5033603820827,94331.85445734792,74.14061807229417,94405.99507542021,83.0586022982953,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.054035118397997,1.0498607330504526,0.049861733050452606,1,1
1502,screen,BIHMH gen 14 screen / mip_intensify,44999568.56,431.4399999976158,3,C4;C5;C7,3805,1078515.3612064177,19712.551206417524,1058802.81,113588783.73214293,30433781.33962345,83089714.15094213,65288.24157734827,880.503360382081,94366.152236928,74.14877048171336,94440.30100740971,83.08880743354568,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.0544184290030847,1.0502425259600174,0.050243525960017466,1,1
1503,screen,BIHMH gen 91 screen / remove_fix,44999568.56,431.4399999976158,3,C4;C5;C7,3826,1078515.3612064177,19712.551206417524,1058802.81,113603958.58238705,30427758.17143213,83110904.31072643,65296.10022848617,880.5033603820832,94390.21819821508,74.15769566189022,94464.37589387698,83.10999558975709,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.0546873119235145,1.0505103442545296,0.05051134425452963,1,1
1504,screen,BIHMH gen 70 screen / crossover_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3829,1078515.3612064177,19712.551206417524,1058802.81,113608691.6027262,30427607.605520435,83115785.62546022,65298.37174555278,880.5033603820823,94395.76197573314,74.16027545564103,94469.92225118878,83.11488848554852,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.0547494039761043,1.0505721904573333,0.05057319045733333,1,1
1505,screen,BIHMH gen 81 screen / remove_fix,44999348.32,651.679999999702,3,C4;C5;C7,3830,1078515.3612064177,19712.551206417524,1058802.81,113607859.08466405,30419133.369031202,83123445.9095788,65279.806054051776,880.503360382082,94404.46186770777,74.13919013974521,94478.60105784751,83.12252130039765,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.054846266276309,1.0506686692370264,0.05066966923702643,1,1
1506,screen,BIHMH gen 90 screen / add_fix,44999568.56,431.4399999976158,3,C4;C5;C7,3829,1078515.3612064177,19712.551206417524,1058802.81,113616879.10160705,30423393.161222532,83128188.94007373,65297.00031079537,880.5033603820818,94409.84859387866,74.15871789797676,94484.00731177664,83.12728681204254,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.0549067417927076,1.0507289053042177,0.050729905304217726,1,1
1507,screen,BIHMH gen 88 screen / crossover_fix,44999568.56,431.4399999976158,3,C4;C5;C7,3830,1078515.3612064177,19712.551206417524,1058802.81,113632881.1121824,30423834.801183917,83143757.95403267,65288.356965805964,880.5033603820822,94427.53054111412,74.14890153000097,94501.67944264412,83.14286779610327,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.0551044683176407,1.0509258489427453,0.05092684894274535,1,1
1508,screen,BIHMH gen 72 screen / mip_intensify,44999348.32,651.679999999702,3,C4;C5;C7,3825,1078515.3612064177,19712.551206417524,1058802.81,113637990.97441107,30424811.2616922,83147899.88808827,65279.82463059285,880.5033603820818,94432.23459363906,74.13921123738312,94506.37380487645,83.14699148493065,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.05515679894442,1.0509779723695234,0.05097897236952342,1,1
1509,screen,BIHMH gen 69 screen / swap_fix,44999568.56,431.4399999976158,3,C4;C5;C7,3826,1078515.3612064177,19712.551206417524,1058802.81,113645556.26779479,30430556.468221076,83149702.09157366,65297.708000054554,880.5033603820809,94434.2813813818,74.15952163058141,94508.4409030124,83.14881049544854,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.0551798826358683,1.0510009646624696,0.051001964662469645,1,1
1510,screen,BIHMH gen 83 screen / crossover_fix,44999568.56,431.4399999976158,3,C4;C5;C7,3828,1078515.3612064177,19712.551206417524,1058802.81,113661170.5108071,30415169.984320067,83180699.9071967,65300.61929032153,880.5033603820818,94469.48603478541,74.16282802371731,94543.64886280913,83.17981682961357,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.0555733606524984,1.0513928847263156,0.051393884726315675,1,1
1511,screen,BIHMH gen 69 screen / mip_intensify,44999788.8,211.20000000298023,3,C4;C5;C7,3831,1078515.3612064177,19712.551206417524,1058802.81,113684465.72266558,30435667.08070641,83183498.62391433,65300.01804484269,880.5033603820827,94472.66457656442,74.162145180805,94546.82672174522,83.18260802593454,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.0556087816212125,1.0514281654478126,0.05142916544781262,1,1
1512,screen,BIHMH gen 84 screen / remove_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3832,1078515.3612064177,19712.551206417524,1058802.81,113669163.01980191,30418595.264948238,83185271.89261486,65295.86223882719,880.5033603820821,94474.67850266668,74.15742537370097,94548.83592804038,83.18436708911452,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.0556311045661793,1.0514504000064075,0.05145140000640758,1,1
1513,screen,BIHMH gen 82 screen / remove_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3829,1078515.3612064177,19712.551206417524,1058802.81,113674596.09755014,30412092.904259723,83197205.33469805,65297.85859236294,880.503360382082,94488.23147999776,74.15969266037538,94562.39117265814,83.19630086454401,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.055782547115367,1.0516012429278365,0.05160224292783655,1,1
1514,screen,BIHMH gen 72 screen / remove_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3829,1078515.3612064177,19712.551206417524,1058802.81,113701281.68433435,30427725.115679674,83208265.41646145,65291.152193222326,880.503360382083,94500.79256977998,74.1520761089317,94574.94464588891,83.20737191462558,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.0559230414674214,1.0517411810008674,0.05174218100086747,1,1
1515,screen,BIHMH gen 94 screen / swap_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3867,1078515.3612064177,19712.551206417524,1058802.81,113678514.35355611,30395339.879146345,83217880.00918874,65294.46522102003,880.5033603820817,94511.71199741651,74.15583876100875,94585.86783617752,83.21699907561884,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.0560452125113517,1.0518628683158222,0.05186386831582224,1,1
1516,screen,BIHMH gen 75 screen / add_fix,44999348.32,651.679999999702,3,C4;C5;C7,3829,1078515.3612064177,19712.551206417524,1058802.81,113718357.62608387,30434188.558155894,83218872.28148918,65296.786438791496,880.503360382082,94512.8389349673,74.15847500054615,94586.99740996784,83.21797135149353,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.0560575509316488,1.0518751578828784,0.05187615788287847,1,1
1517,screen,BIHMH gen 66 screen / remove_fix,44999568.56,431.4399999976158,3,C4;C5;C7,3827,1078515.3612064177,19712.551206417524,1058802.81,113710113.05062583,30424199.72823471,83220624.17220311,65289.150188006905,880.503360382083,94514.82858179054,74.14980240356553,94588.97838419411,83.21972141273838,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.056079759639842,1.0518972786570133,0.05189827865701335,1,1
1518,screen,BIHMH gen 72 screen / crossover_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3826,1078515.3612064177,19712.551206417524,1058802.81,113721137.91877678,30416090.401250586,83239745.51444612,65302.00308006104,880.5033603820824,94536.54495801739,74.16439961310782,94610.70935763049,83.23884716477396,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.0563224701433622,1.0521390281627427,0.05214002816274277,1,1
1519,screen,BIHMH gen 61 screen / remove_fix,44999568.56,431.4399999976158,3,C4;C5;C7,3786,1078515.3612064177,19712.551206417524,1058802.81,113759589.71998304,30445615.84815956,83248667.67665623,65306.195167250946,880.5033603820816,94546.67798261631,74.16916062524994,94620.84714324157,83.24777475344727,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.056435763442266,1.0522518728835737,0.05225287288357372,1,1
1520,screen,BIHMH gen 93 screen / add_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3865,1078515.3612064177,19712.551206417524,1058802.81,113720185.90548879,30404795.667485762,83250091.82541026,65298.41259276572,880.5033603820818,94548.29540830494,74.16032184639296,94622.45573015133,83.24921598731703,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.0564540530550124,1.0522700900796873,0.05227109007968733,1,1
1521,screen,BIHMH gen 89 screen / add_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3826,1078515.3612064177,19712.551206417524,1058802.81,113733681.96136664,30418239.041408043,83250154.64488856,65288.275070034535,880.5033603820821,94548.36675326637,74.1488085198262,94622.51556178619,83.24925454658757,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.056454542381651,1.0522705774688668,0.05227157746886679,1,1
1522,screen,BIHMH gen 12 screen / swap_fix,44999348.32,651.679999999702,3,C4;C5;C7,3821,1078515.3612064177,19712.551206417524,1058802.81,113773732.92365222,30458237.788230687,83250206.82876597,65288.306655558634,880.5033603820816,94548.42601922696,74.1488443919484,94622.57486361891,83.24930731017466,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.056455211964566,1.0522712444006077,0.05227224440060774,1,1
1523,screen,BIHMH gen 83 screen / crossover_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3832,1078515.3612064177,19712.551206417524,1058802.81,113749929.47501004,30430293.52013989,83254347.18096927,65288.77390087517,880.5033603820815,94553.12827522006,74.14937504899932,94627.27765026907,83.2534341087558,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.056507582054887,1.0523234071346734,0.052324407134673456,1,1
1524,screen,BIHMH gen 71 screen / mip_intensify,44999788.8,211.20000000298023,3,C4;C5;C7,3826,1078515.3612064177,19712.551206417524,1058802.81,113747008.80649732,30421480.57148847,83260236.0069552,65292.22805364551,880.5033603820818,94559.81629737974,74.15329797868446,94633.96959535843,83.25934651083907,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.0565826118933987,1.0523981398970057,0.05239913989700573,1,1
1525,screen,BIHMH gen 84 screen / add_fix,44999568.56,431.4399999976158,3,C4;C5;C7,3829,1078515.3612064177,19712.551206417524,1058802.81,113782596.03739522,30431020.56281488,83286279.49553093,65295.97904940983,880.5033603820816,94589.3942521583,74.15755803711593,94663.55181019541,83.28538423698424,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.056913037050614,1.0527272567554808,0.05272825675548087,1,1
1526,screen,BIHMH gen 77 screen / remove_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3827,1078515.3612064177,19712.551206417524,1058802.81,113791074.95745838,30425407.626848087,83300361.06203856,65306.26857173593,880.5033603820817,94605.38688448795,74.16924399175173,94679.5561284797,83.29946795752332,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.0570917629327194,1.052905274983095,0.05290627498309497,1,1
1527,screen,BIHMH gen 90 screen / crossover_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3829,1078515.3612064177,19712.551206417524,1058802.81,113791473.82891195,30421164.000640146,83305005.1942248,65304.634046989195,880.5033603820821,94610.66129046431,74.1673876391013,94684.82867810341,83.30411034109987,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.0571506759236073,1.0529639547115024,0.05296495471150242,1,1
1528,screen,BIHMH gen 96 screen / mip_intensify,44999788.8,211.20000000298023,3,C4;C5;C7,3860,1078515.3612064177,19712.551206417524,1058802.81,113731459.14018762,30355312.61234944,83310844.64680474,65301.88103344768,880.5033603820814,94617.2932385553,74.16426100305954,94691.45749955835,83.30996115027048,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.0572249241328886,1.0530379089394188,0.05303890893941887,1,1
1529,screen,BIHMH gen 77 screen / mip_intensify,44999568.56,431.4399999976158,3,C4;C5;C7,3826,1078515.3612064177,19712.551206417524,1058802.81,113823650.04332645,30434096.70853067,83324263.0750724,65290.25972338984,880.5033603820818,94632.5327354969,74.1510625184418,94706.68379801535,83.3233524885834,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.057394863514027,1.053207175455694,0.05320817545569401,1,1
1530,screen,BIHMH gen 74 screen / mip_intensify,44999788.8,211.20000000298023,3,C4;C5;C7,3810,1078515.3612064177,19712.551206417524,1058802.81,113780183.07224958,30389936.055768404,83324936.39539917,65310.62108200054,880.5033603820823,94633.29743482349,74.17418719862681,94707.47162202212,83.32404501046717,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.057403651787283,1.053215928932305,0.05321692893230512,1,1
1531,screen,BIHMH gen 14 screen / mip_intensify,44999348.32,651.679999999702,3,C4;C5;C7,3775,1078515.3612064177,19712.551206417524,1058802.81,113844269.61862135,30444415.461087123,83334565.29080805,65288.866726180735,880.5033603820823,94644.2331062157,74.14948047199903,94718.3825866877,83.33365196105233,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.0575255663561576,1.0533373607877015,0.05333836078770149,1,1
1532,screen,BIHMH gen 13 screen / add_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3818,1078515.3612064177,19712.551206417524,1058802.81,113854534.77860989,30452538.88056723,83336700.21667615,65295.68136650522,880.503360382082,94646.65777142902,74.15721995447136,94720.8149913835,83.33580516195828,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.0575528910059333,1.0533645772471527,0.05336557724715274,1,1
1533,screen,BIHMH gen 91 screen / crossover_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3828,1078515.3612064177,19712.551206417524,1058802.81,113826827.46530893,30424648.37001033,83336867.56237653,65311.5329220794,880.503360382083,94646.84782828492,74.17522278817688,94721.0230510731,83.33597556433384,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.0575550534540445,1.0533667311331798,0.05336773113317983,1,1
1534,screen,BIHMH gen 100 screen / mip_intensify,44999348.32,651.679999999702,3,C4;C5;C7,3850,1078515.3612064177,19712.551206417524,1058802.81,113787488.8985408,30385004.963959835,83337186.23601685,65297.698564103084,880.503360382083,94647.20975040205,74.15951091403899,94721.36926131608,83.33629908114665,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.057559158962073,1.0533708203856937,0.05337182038569377,1,1
1535,screen,BIHMH gen 19 screen / swap_fix,44999568.56,431.4399999976158,3,C4;C5;C7,3783,1078515.3612064177,19712.551206417524,1058802.81,113865074.58135685,30452771.818249937,83346991.14860171,65311.614505204496,880.5033603820813,94658.34532696677,74.17531544327497,94732.52064241005,83.34609685373218,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.057683495109127,1.0534946642311749,0.05349566423117491,1,1
1536,screen,BIHMH gen 99 screen / remove_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3862,1078515.3612064177,19712.551206417524,1058802.81,113814926.0111767,30397166.69438721,83352462.58621158,65296.73057791615,880.5033603820809,94664.55931530126,74.15841155856762,94738.71772685983,83.3515532245488,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.0577527377985563,1.053563632758297,0.053564632758296926,1,1
1537,screen,BIHMH gen 16 screen / crossover_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3779,1078515.3612064177,19712.551206417524,1058802.81,113866948.30392914,30444613.930918425,83357039.57764965,65294.79536105394,880.5033603820812,94669.75746858947,74.15621370566973,94743.91368229514,83.35612929997535,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.0578108093226906,1.0536214743516885,0.05362247435168854,1,1
1538,screen,BIHMH gen 77 screen / remove_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3828,1078515.3612064177,19712.551206417524,1058802.81,113893709.18571444,30445765.039147243,83382634.552324,65309.59424320024,880.503360382082,94698.82603984758,74.17302100341794,94772.999060851,83.38173634333955,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.0581357690093496,1.053945147379812,0.05394614737981207,1,1
