roads,road_count,cost_usd,total_impact,continuity_score,boundary_end_count,source
7052->2846,1,10571.52,1906.0272088091706,0.036059662353363955,0,upstream boundary-facing singleton
3176->4050,1,78405.44,2261.30472171021,0.03605146405833272,1,upstream boundary-facing singleton
6847->10595,1,10791.76,1942.0157443441342,0.03599071410676543,0,downstream boundary-facing singleton
12588->7527,1,9250.08,1660.7957636255592,0.03590878702942157,0,upstream boundary-facing singleton
10613->6550,1,17619.2,3156.283058407458,0.03582776809852273,0,downstream boundary-facing singleton
8101->8112;8112->8129;8129->8159,3,219799.52000000002,4907.738195855537,0.03572519682194419,0,two-sided corridor completion
2439->12138;12138->8180;8180->8176,3,236758.0,5274.674585804502,0.0356460154980495,0,two-sided corridor completion
10898->1910,1,6607.2,1176.6590769840443,0.035617480233201486,0,downstream boundary-facing singleton
12203->12177;12177->10157;10157->7110,3,321550.39999999997,7151.019227167625,0.03558269796420157,0,upstream corridor extension
6376->7138,1,16297.76,2896.8577195757907,0.03554915178007028,0,downstream boundary-facing singleton
10907->10641,1,21803.76,3869.2152733377443,0.035491266399352635,0,downstream boundary-facing singleton
7581->10883,1,20922.8,3703.031855694557,0.03539709652335784,0,downstream boundary-facing singleton
10157->7110;7110->3094;3094->2300,3,308336.0,6777.013024657099,0.03516689857639509,0,downstream corridor extension
7456->7052,1,11012.0,1935.4837691117373,0.03515226605724187,0,downstream boundary-facing singleton
10166->7555,1,21583.52,3784.650238779079,0.035069814736234675,0,downstream boundary-facing singleton
12146->12149,1,2202.4,385.63915221905785,0.03501990121858498,0,downstream boundary-facing singleton
5045->10091;10091->10095;10095->10099,3,472194.56,10297.744318803412,0.034893224754824495,0,upstream corridor extension
9010->10342,1,8148.88,1411.905877937902,0.034652759101567385,0,upstream boundary-facing singleton
12177->10157;10157->7110;7110->3094,3,344675.6,7436.996044789643,0.03452287795150985,0,two-sided corridor completion
10611->7450,1,12113.2,2089.1035220421936,0.034493007991978894,0,downstream boundary-facing singleton
4050->3183;3183->12570;12570->3210,3,239180.64,5150.472608743399,0.03445411039116476,0,downstream corridor extension
5802->5567,1,11012.0,1891.5541250396739,0.03435441563820694,0,downstream boundary-facing singleton
12359->10806,1,85893.6,14749.390237060486,0.034343397498906754,0,upstream boundary-facing singleton
7670->2086,1,22464.48,3853.133312876931,0.03430422883482664,0,downstream boundary-facing singleton
10606->7044,1,11232.24,1911.2438652827198,0.034031392941794684,0,downstream boundary-facing singleton
10607->8695,1,25107.359999999997,4266.282401259202,0.0339843169593235,0,downstream boundary-facing singleton
6236->6237,1,17619.2,2991.6213517700126,0.03395865137770174,0,downstream boundary-facing singleton
10583->6272,1,11012.0,1862.8133555633822,0.033832425636821324,0,upstream boundary-facing singleton
10593->6950,1,16518.0,2786.072755535525,0.03373377836948208,0,downstream boundary-facing singleton
8380->6882,1,11012.0,1855.9555585147011,0.033707874291948804,0,downstream boundary-facing singleton
10892->10898,1,15416.8,2597.4073671359724,0.033695804150484836,0,downstream boundary-facing singleton
6130->10835,1,10791.76,1818.1511712824793,0.03369517430488594,0,downstream boundary-facing singleton
12641->2894,1,8148.88,1369.9652120955293,0.033623398849793575,0,downstream boundary-facing singleton
7474->7463,1,11012.0,1849.9862741564018,0.033599460119077405,0,upstream boundary-facing singleton
7006->4385,1,5506.0,922.8587086799407,0.033521929120230325,0,downstream boundary-facing singleton
5180->5186,1,35238.4,944.0338190993149,0.03348739652975571,1,downstream boundary-facing singleton
7042->7043,1,11232.24,1879.8192660956859,0.03347185006901003,0,upstream boundary-facing singleton
6133->8648,1,4184.56,699.6626001079485,0.03344019921367831,0,upstream boundary-facing singleton
10584->4429,1,11012.0,1840.4400293914564,0.03342608117311036,0,upstream boundary-facing singleton
6258->10581,1,5946.4800000000005,989.1775746032922,0.03326934840790828,0,upstream boundary-facing singleton
7581->6556,1,25107.359999999997,4174.027773699767,0.033249435812445174,0,downstream boundary-facing singleton
10869->10863,1,10571.52,1751.3961935792454,0.033134236014863434,0,upstream boundary-facing singleton
2446->12359,1,5285.76,873.4503251324767,0.03304918593097215,0,downstream boundary-facing singleton
6944->6940,1,11012.0,1818.9940895206726,0.03303657990411683,0,upstream boundary-facing singleton
2032->7470,1,8148.88,1344.3857095570233,0.03299559472116471,0,downstream boundary-facing singleton
10911->12642,1,18500.16,3049.079971648574,0.03296274163735421,0,upstream boundary-facing singleton
2894->12641,1,8148.88,1342.04071523544,0.032938040939011,0,upstream boundary-facing singleton
7456->7455,1,10571.52,1740.1224105590466,0.03292095007262998,0,downstream boundary-facing singleton
6071->6237,1,12333.44,2029.2002789462167,0.03290566587985536,0,downstream boundary-facing singleton
12250->12249,1,9690.56,1585.3393637587346,0.032719251802965664,0,upstream boundary-facing singleton
2086->7670,1,22464.48,3672.3898784635708,0.032695080219649605,0,upstream boundary-facing singleton
10643->7778,1,4625.04,755.0841116972472,0.03265200351552623,0,upstream boundary-facing singleton
10347->6385,1,11012.0,1795.4106297732546,0.03260825698825381,0,downstream boundary-facing singleton
6071->10342,1,10791.76,1748.270529889613,0.03240010025963538,0,downstream boundary-facing singleton
8649->6260,1,20702.559999999998,3353.7049268275414,0.032398939327576315,0,upstream boundary-facing singleton
8217->8218;8218->5162;5162->8230,3,384979.52,7782.773923850673,0.032345716151760684,0,downstream corridor extension
6257->6672,1,11012.0,1775.7214217831452,0.0322506614926107,0,downstream boundary-facing singleton
4053->6624,1,11232.24,1809.8907392340789,0.032226710597958716,0,upstream boundary-facing singleton
7451->4433,1,7708.4,1235.0496855148133,0.03204425524142009,0,upstream boundary-facing singleton
11050->11056,1,25327.6,4040.4770470044264,0.031905723771730655,0,downstream boundary-facing singleton
2087->10635,1,17839.440000000002,2839.9636352190614,0.031839156780919815,0,upstream boundary-facing singleton
8958->10849,1,8148.88,1297.179646395318,0.031837004506025814,0,upstream boundary-facing singleton
7138->8751,1,2642.88,419.2964016527122,0.031730264079542936,0,downstream boundary-facing singleton
5818->5816,1,11012.0,1746.0900760991408,0.03171249684161171,0,upstream boundary-facing singleton
2167->10042;10042->2168;2168->10044,3,949674.88,14828.543467389087,0.03122867368543872,1,two-sided corridor completion
8366->10624,1,44928.96,7014.671696303122,0.03122561348539171,0,downstream boundary-facing singleton
6556->6563,1,8369.12,1296.060870421172,0.03097245278885168,0,downstream boundary-facing singleton
8366->10619,1,13434.64,2078.6229620507625,0.03094423016993031,0,downstream boundary-facing singleton
1909->2454,1,5285.76,817.2533162973697,0.030922831013794408,0,downstream boundary-facing singleton
6623->4897;4897->4899;4899->6470,3,722166.96,9265.7401975418,0.030793123620748757,2,two-sided corridor completion
7044->2825,1,22904.96,3515.2481898116043,0.03069420937483938,0,upstream boundary-facing singleton
6704->6702,1,11452.48,1752.6455134684527,0.030607266085048004,0,upstream boundary-facing singleton
9989->11200,1,8369.12,1270.4503291652209,0.03036042807762873,0,upstream boundary-facing singleton
8483->10545,1,27530.0,4168.687894297719,0.03028469229420791,0,downstream boundary-facing singleton
5083->8483,1,17619.2,2663.177877539334,0.030230406346932144,0,upstream boundary-facing singleton
12322->12315,1,25768.079999999998,3888.2446559736254,0.030178768895265974,0,downstream boundary-facing singleton
10560->8726,1,4184.56,627.7298764034971,0.030002192651246345,0,downstream boundary-facing singleton
2173->10909,1,11012.0,1638.6235999784021,0.029760690155800986,0,upstream boundary-facing singleton
4454->12453,1,2642.88,78.47317678769066,0.029692296580885496,0,upstream boundary-facing singleton
8080->8078,1,1101.2,162.78197281729524,0.029564470181128812,0,upstream boundary-facing singleton
6471->4898;4898->4896;4896->6622,3,716220.48,10582.513207950267,0.029550993034855047,1,two-sided corridor completion
2084->2069,1,10791.76,1588.0525081933565,0.029430834417988473,0,downstream boundary-facing singleton
12331->8476,1,10131.04,1490.754515506516,0.02942944683875527,0,downstream boundary-facing singleton
8381->8382,1,12553.679999999998,1842.1100559700526,0.029347730003792562,0,downstream boundary-facing singleton
12236->12151;12151->2132;2132->2134,3,295121.6,5399.526754340412,0.029273502200261384,0,downstream corridor extension
5507->5518,1,7488.160000000001,1095.0602302621257,0.029247778633526147,0,upstream boundary-facing singleton
7555->10166,1,21583.52,3155.65989222732,0.02924138316852228,0,upstream boundary-facing singleton
6186->8398,1,9690.56,1409.3075741410019,0.02908619469134915,0,upstream boundary-facing singleton
8696->2069,1,11232.24,1627.1139511634751,0.028972207701464272,0,downstream boundary-facing singleton
4898->4896;4896->6622;6622->4719,3,643541.28,9302.356897308055,0.028909899602114274,1,two-sided corridor completion
7455->10608,1,11012.0,1586.1865716046898,0.02880832857981638,0,downstream boundary-facing singleton
2159->2156;2156->2149;2149->2147,3,426384.64,6139.197902088255,0.028796524668844806,1,downstream corridor extension
6884->6718,1,14756.080000000002,2123.2736311074236,0.028778288422228987,0,downstream boundary-facing singleton
12877->12917;12917->1804,2,251954.56,4458.30040242735,0.028754145802895738,1,downstream corridor extension
2229->10903,1,15637.039999999999,2247.896074655917,0.028750915450186446,0,downstream boundary-facing singleton
10777->12099,1,17398.96,2494.3697850549934,0.0286726308360384,0,downstream boundary-facing singleton
8483->5083,1,17619.2,2523.7019163820923,0.028647179399542456,0,downstream boundary-facing singleton
6272->10577,1,11012.0,1576.5869367951805,0.02863397996358846,0,upstream boundary-facing singleton
10647->10641,1,22904.96,3258.252982567902,0.0284501957878809,0,downstream boundary-facing singleton
10614->2085,1,22024.0,3122.1279518734436,0.028352051869537265,0,downstream boundary-facing singleton
7554->7555,1,22024.0,3107.6997447772,0.028221029284209956,0,upstream boundary-facing singleton
7565->10374,1,12333.44,1732.7238619301077,0.02809798177848366,0,downstream boundary-facing singleton
8102->2852;2852->8068;8068->8061,3,331240.96,5811.330030125943,0.028070586585069397,0,downstream corridor extension
6272->10583,1,11012.0,1544.1014394481053,0.028043978195570387,0,downstream boundary-facing singleton
7956->5530,1,11452.48,1601.4851684208727,0.027967482474029606,0,upstream boundary-facing singleton
8099->8105,1,3303.6000000000004,460.9788698770042,0.027907668596501036,0,upstream boundary-facing singleton
10882->12589,1,13434.64,1869.3370614401347,0.027828614111582217,0,upstream boundary-facing singleton
10819->10818,1,30833.6,4269.717170044695,0.027695223198359556,0,downstream boundary-facing singleton
4433->10606,1,21583.52,2988.7714030792263,0.02769493950087128,0,upstream boundary-facing singleton
6694->5045;5045->10091;10091->10095,3,447527.68000000005,6165.982570877071,0.027555759549340374,1,upstream corridor extension
4971->10547,1,14315.6,1971.046971097821,0.02753705008658835,0,upstream boundary-facing singleton
6386->6379,1,7708.4,1059.7771314572765,0.027496682358395426,0,upstream boundary-facing singleton
10378->10383,1,11012.0,1510.2627873466536,0.027429400424022046,0,downstream boundary-facing singleton
8382->8381,1,12553.679999999998,1721.66485885341,0.027428847299810256,0,upstream boundary-facing singleton
2313->2311;2311->2309;2309->12654,3,335645.76,5748.709168902489,0.027403696892354557,0,downstream corridor extension
10811->5083,1,20702.559999999998,2831.241651942302,0.027351609191735727,0,upstream boundary-facing singleton
6563->6556,1,8369.12,1144.3796842501008,0.027347670585440305,0,upstream boundary-facing singleton
7555->7554,1,22024.0,3002.1176820709666,0.027262238304313176,0,downstream boundary-facing singleton
9969->2315;2315->2313;2313->2311,3,541570.16,7380.461222089591,0.027255789802339146,1,two-sided corridor completion
2061->2877,1,4404.8,598.6846031188285,0.027183282015929372,0,downstream boundary-facing singleton
6999->7048,1,11672.720000000001,1586.39625408282,0.027181261164198573,0,downstream boundary-facing singleton
6702->6698,1,11012.0,1484.405098096391,0.026959772940363076,0,downstream boundary-facing singleton
11056->11050,1,25327.6,3410.2039081076423,0.02692875683529148,0,downstream boundary-facing singleton
12587->2128,1,10791.76,1433.7512826120224,0.026571222536676542,0,downstream boundary-facing singleton
8769->5795,1,8809.6,1165.5267745403453,0.02646037900790831,0,downstream boundary-facing singleton
6763->4051,1,7928.639999999999,1041.862315665458,0.02628098427133678,0,downstream boundary-facing singleton
7778->10648,1,29512.160000000003,3860.837286867065,0.026164382999191278,0,upstream boundary-facing singleton
12455->10841,1,25107.359999999997,3271.8679404429804,0.026063018496910714,0,downstream boundary-facing singleton
6718->6884,1,14756.080000000002,1917.3020597820355,0.02598660429845915,0,upstream boundary-facing singleton
10043->2169;2169->10037;10037->2166,3,949674.88,12315.510982585116,0.02593626775214928,1,two-sided corridor completion
8993->8992,1,4184.56,535.7591851206031,0.025606476433393383,0,downstream boundary-facing singleton
4716->6623;6623->4897;4897->4899,3,649487.76,8307.645043882414,0.02558214505499662,1,two-sided corridor completion
6266->6145,1,14315.6,1828.3500660548702,0.025543463998084194,0,upstream boundary-facing singleton
10618->6550,1,6607.2,843.3152469215368,0.025527159671919625,0,upstream boundary-facing singleton
12774->2157,1,10791.76,1373.765346816697,0.02545952368875322,0,downstream boundary-facing singleton
10641->10635,1,21363.28,2711.5388589471136,0.025385042549150822,0,downstream boundary-facing singleton
6261->8652,1,11012.0,1392.6477617231017,0.02529327573053218,0,downstream boundary-facing singleton
10637->2090,1,8369.12,1053.9770483616533,0.025187284884471802,0,downstream boundary-facing singleton
10374->7565,1,12333.44,1541.8681705041456,0.02500305138719036,0,upstream boundary-facing singleton
10893->10894,1,22904.96,2857.662736864986,0.02495234863422583,0,upstream boundary-facing singleton
10042->2168;2168->10044,2,932055.6799999999,14258.988583005948,0.024859948761199187,1,downstream corridor extension
10332->5617,1,11012.0,1363.3222372056555,0.02476066540511543,0,upstream boundary-facing singleton
12840->12758,1,8809.6,1089.8171078448208,0.024741579818489394,0,upstream boundary-facing singleton
10577->6272,1,11012.0,1361.4057672488195,0.024725858468013433,0,downstream boundary-facing singleton
5904->5902,1,5946.4800000000005,733.6416642897068,0.024674821551227175,0,downstream boundary-facing singleton
4898->4896;4896->6622,2,539808.24,8175.74228011613,0.024611668034538917,1,downstream corridor extension
8890->10803,1,7047.68,863.3823163880606,0.02450117815757982,0,upstream boundary-facing singleton
6256->4458,1,9690.56,1184.706670825925,0.02445073702295688,0,downstream boundary-facing singleton
10841->12455,1,25107.359999999997,3069.310283746334,0.02444948639559344,0,downstream boundary-facing singleton
1952->2457;2457->8217;8217->8218,3,337848.16,5147.119233753111,0.024376011916137058,0,upstream corridor extension
12038->8278,1,8809.6,1073.1072006928002,0.02436222304515075,0,upstream boundary-facing singleton
12218->12319,1,8369.12,1017.1248467099006,0.024306613997885095,0,upstream boundary-facing singleton
10865->10871,1,10351.279999999999,1257.8061416217022,0.024302427170778927,0,downstream boundary-facing singleton
6750->8351,1,11012.0,1337.4626165460195,0.024291002843189604,0,downstream boundary-facing singleton
6656->6660,1,6827.44,828.3612481222226,0.024265647098245396,0,downstream boundary-facing singleton
10613->2085,1,22024.0,2672.0562761426577,0.024264949837837432,0,upstream boundary-facing singleton
8522->5742,1,6607.2,801.1553447792038,0.024250979076740644,0,downstream boundary-facing singleton
8097->8096,1,21803.76,2642.1842038126197,0.024236041891972943,0,upstream boundary-facing singleton
10624->9624,1,24226.4,2935.7475776839574,0.024235937470560687,0,downstream boundary-facing singleton
10545->8483,1,27530.0,3320.663222017091,0.024123960930018826,0,upstream boundary-facing singleton
10871->10865,1,10351.279999999999,1247.4866123522202,0.02410304063559715,0,downstream boundary-facing singleton
11041->12740,1,22024.0,2653.522466639036,0.02409664426660948,0,downstream boundary-facing singleton
10636->10630,1,22684.72,2726.3892249307746,0.024037230566925884,0,downstream boundary-facing singleton
10635->10641,1,21363.28,2564.2207423580467,0.024005871217884583,0,upstream boundary-facing singleton
2315->2313;2313->2311;2311->2309,3,529016.48,7934.420559603232,0.02399749984228312,0,downstream corridor extension
3971->3966,1,13214.4,252.66078160627524,0.023900137502107097,1,upstream boundary-facing singleton
5024->12127,1,6607.2,788.6105425217341,0.023871247806082282,0,downstream boundary-facing singleton
10635->2087,1,17839.440000000002,2126.6000942200153,0.0238415566208358,0,downstream boundary-facing singleton
8092->8091,1,23785.920000000002,2827.6139585782767,0.023775527358860002,0,upstream boundary-facing singleton
9635->10590,1,5285.76,628.171049658861,0.0237684287466272,0,upstream boundary-facing singleton
4403->4402,1,1982.1599999999999,235.21273016267446,0.02373297111864577,0,upstream boundary-facing singleton
6773->6779,1,5506.0,652.0405445504208,0.02368472737197315,0,upstream boundary-facing singleton
10553->8641,1,18059.68,2133.4552386291684,0.023626722495959714,0,downstream boundary-facing singleton
2090->10637,1,8369.12,981.182279291986,0.02344768098179942,0,upstream boundary-facing singleton
6672->6673,1,17178.72,2012.3475720906156,0.02342837617809261,0,upstream boundary-facing singleton
8351->6750,1,11012.0,1288.6331238884068,0.023404161349226422,0,upstream boundary-facing singleton
10578->6282,1,9910.800000000001,1158.2634223977784,0.02337376240864064,0,upstream boundary-facing singleton
7961->8768,1,18940.64,2207.3619566831444,0.023308208768902685,0,upstream boundary-facing singleton
7631->10627,1,21583.52,2508.397371955195,0.02324363562528443,0,upstream boundary-facing singleton
8481->8478,1,5506.0,638.7614496927293,0.023202377395304372,0,upstream boundary-facing singleton
2456->2454;2454->2448;2448->2348,3,466027.84,6749.066825982893,0.023171377318515193,0,two-sided corridor completion
8110->8102;8102->2852;2852->8068,3,314282.48,4535.6351319765445,0.02309074375117083,0,two-sided corridor completion
8087->8085,1,18500.160000000003,2130.3532186816274,0.023030646423399873,0,downstream boundary-facing singleton
10815->10814,1,13434.64,1540.3444905801607,0.022930938091086338,0,downstream boundary-facing singleton
10883->2568,1,3303.6,378.32381174041694,0.022903729975809237,0,downstream boundary-facing singleton
7587->7589,1,27309.76,3124.82598249989,0.02288431668751311,0,upstream boundary-facing singleton
10915->12661,1,27309.76,3121.796435529056,0.0228621301361056,0,upstream boundary-facing singleton
12589->2061,1,22024.0,2513.171098508271,0.022822113135745288,0,downstream boundary-facing singleton
2457->8217;8217->8218;8218->5162,3,424402.48,6052.614107590611,0.022818392984284584,0,two-sided corridor completion
5116->5163,1,12333.44,1392.4810972537634,0.02258057925856474,0,upstream boundary-facing singleton
8652->6261,1,11012.0,1238.0122836080236,0.022484785390628835,0,upstream boundary-facing singleton
2157->12774,1,10791.76,1209.8068356683182,0.02242093663440103,0,upstream boundary-facing singleton
6673->6672,1,17178.72,1924.7261105247949,0.02240825987646105,0,downstream boundary-facing singleton
7037->7035,1,11672.720000000001,1307.1708098193344,0.02239702159941015,0,upstream boundary-facing singleton
8992->9005,1,11012.0,1231.5243277160168,0.022366951102724606,0,upstream boundary-facing singleton
8378->6866,1,11232.24,1248.424664365483,0.022229308924408366,0,upstream boundary-facing singleton
10910->12642,1,17178.72,1906.5193892951042,0.022196291566485796,0,downstream boundary-facing singleton
1956->2164,1,96905.6,10699.878582976897,0.02208309650417911,0,upstream boundary-facing singleton
7555->10164,1,11012.0,1214.270815352809,0.02205359272344368,0,upstream boundary-facing singleton
10841->8531,1,22024.0,2418.4970803105675,0.021962378135766143,0,downstream boundary-facing singleton
12524->12517,1,16518.0,1813.1689230216903,0.02195385546702616,0,upstream boundary-facing singleton
10821->10815,1,21803.76,2388.6192128295766,0.021910158732526653,0,upstream boundary-facing singleton
2846->7047,1,23785.920000000002,2567.3777619322186,0.02158737405937814,0,upstream boundary-facing singleton
6623->4897;4897->4899,2,545754.72,7228.437439794896,0.021522875403930004,1,upstream corridor extension
10596->8377,1,11232.24,1204.0824764531744,0.021439756922095227,0,upstream boundary-facing singleton
5335->5292,1,24226.4,2593.1951670365647,0.0214080108232058,0,upstream boundary-facing singleton
6779->10859,1,11892.960000000001,1270.2983332951276,0.02136218961965949,0,downstream boundary-facing singleton
12531->11188,1,16518.0,1745.0108477992833,0.021128597261160956,0,upstream boundary-facing singleton
5161->5159,1,8809.6,927.3805540126259,0.02105386292255326,0,downstream boundary-facing singleton
4896->6622;6622->4719,2,289395.36,3749.088038058676,0.021051712998595932,1,downstream corridor extension
10882->2127,1,14756.080000000002,1547.7020937971004,0.020977144252363775,0,downstream boundary-facing singleton
10618->10624,1,17398.96,1822.875259358248,0.020953841601546855,0,downstream boundary-facing singleton
2165->1960,1,96905.6,10123.187072766406,0.020892883533596418,0,downstream boundary-facing singleton
2825->7044,1,22904.96,2385.358146887584,0.020828310958740676,0,downstream boundary-facing singleton
11051->4486,1,21803.76,2267.6463080341887,0.020800506958746464,0,upstream boundary-facing singleton
2825->7047,1,24226.4,2518.2186395957697,0.020789045335631952,0,downstream boundary-facing singleton
7958->4695,1,294240.64,30565.612462992303,0.020775928480166645,0,upstream boundary-facing singleton
7047->2846,1,23785.920000000002,2470.6279344007403,0.020773869031769553,0,upstream boundary-facing singleton
7560->7589,1,29952.640000000003,3104.8095690433593,0.020731458522810404,0,upstream boundary-facing singleton
4438->4439,1,9029.84,934.0714148392353,0.02068854852000114,0,upstream boundary-facing singleton
4897->4899;4899->6470,2,530558.16,6738.131296180111,0.020637630672370927,1,downstream corridor extension
10043->2169;2169->10037,2,932055.6799999999,11808.938137359364,0.020588388531905054,1,upstream corridor extension
8364->2441,1,22024.0,2266.8414916033344,0.020585193349104018,0,downstream boundary-facing singleton
10625->8366,1,17619.2,1812.5836743718385,0.020575096194740267,0,downstream boundary-facing singleton
10641->10647,1,22904.96,2344.4154783173685,0.02047081049971158,0,upstream boundary-facing singleton
10678->10677,1,22464.48,2296.915146637928,0.020449306163667517,0,upstream boundary-facing singleton
10818->10819,1,30833.6,3128.154203771666,0.020290554484534186,0,upstream boundary-facing singleton
7586->10620,1,22464.48,2269.873915505881,0.02020855960615052,0,upstream boundary-facing singleton
12884->10087;10087->12735;12735->12736,3,551040.48,4626.888741093677,0.020151936893320115,2,two-sided corridor completion
7472->12573,1,7488.160000000001,753.6804194047132,0.02012992295583196,0,upstream boundary-facing singleton
11056->11049,1,23785.920000000002,2391.697413553258,0.020110194716481497,0,downstream boundary-facing singleton
12508->10858,1,11012.0,1105.9631904897428,0.020086509089897255,0,downstream boundary-facing singleton
12455->12460,1,23345.440000000002,2339.4140433393673,0.02004172158108279,0,downstream boundary-facing singleton
10892->10893,1,12773.919999999998,1277.1356414248576,0.019995986219184993,0,upstream boundary-facing singleton
2441->8364,1,22024.0,2190.435543718319,0.019891350742084264,0,upstream boundary-facing singleton
4900->6471;6471->4898;4898->4896,3,810703.4400000001,10056.267059353368,0.01984699521561841,0,upstream corridor extension
4716->6623;6623->4897,2,295341.83999999997,3606.8165054492065,0.019845060968520276,1,upstream corridor extension
12317->12318,1,5506.0,543.7523659944164,0.0197512664727358,0,downstream boundary-facing singleton
5795->8769,1,8809.6,861.4994984347574,0.019558197839510474,0,upstream boundary-facing singleton
10545->8484,1,16518.0,1614.967236064388,0.01955402876939567,0,downstream boundary-facing singleton
10629->2086,1,22024.0,2136.63242393475,0.01940276447452552,0,upstream boundary-facing singleton
9969->2315;2315->2313,2,395330.80000000005,4687.425906531301,0.019267578185442072,1,upstream corridor extension
10913->10907,1,22464.48,2163.91497755312,0.019265213150298784,0,downstream boundary-facing singleton
12241->10987,1,22024.0,2119.1109346445564,0.019243651785729718,0,downstream boundary-facing singleton
10358->1898,1,8369.12,805.2328468366918,0.019242951393615856,0,downstream boundary-facing singleton
11113->12535,1,11012.0,1055.3042561492566,0.019166441266786353,0,upstream boundary-facing singleton
11861->2058,1,5726.24,548.50568074892,0.01915762108290676,0,upstream boundary-facing singleton
6879->11862,1,5065.52,484.59807122074926,0.019133201377973013,0,upstream boundary-facing singleton
10569->5862,1,12553.679999999998,1198.235759332717,0.019089792942511154,0,downstream boundary-facing singleton
10547->4971,1,14315.6,1364.6017072140414,0.01906454088147254,0,downstream boundary-facing singleton
12185->4386,1,5506.0,523.9690620595792,0.01903265753939627,0,upstream boundary-facing singleton
6954->6955,1,11012.0,1047.5815749363992,0.01902618189132581,0,upstream boundary-facing singleton
8364->10636,1,44048.0,4172.011211929017,0.01894302221180992,0,upstream boundary-facing singleton
6866->6838,1,11232.24,1059.6988254463872,0.01886887789873413,0,downstream boundary-facing singleton
4532->10912,1,20041.84,1872.0615432450352,0.01868153366402521,0,upstream boundary-facing singleton
12368->4529,1,22904.96,2115.6110622817077,0.01847295138067657,0,upstream boundary-facing singleton
10840->12402,1,9690.56,894.6304684349257,0.018463958087766356,0,upstream boundary-facing singleton
3967->3308;3308->7510;7510->12203,3,461182.55999999994,5285.883702988618,0.018338538050488705,0,downstream corridor extension
12529->11187,1,5726.24,524.6791410929949,0.01832543313214238,0,downstream boundary-facing singleton
8772->5798,1,9250.08,840.1775544316145,0.01816584406689703,0,downstream boundary-facing singleton
12740->12656,1,42286.08,3814.1987472077217,0.018039973188376513,0,downstream boundary-facing singleton
10087->12735;12735->12736,2,418896.48,3832.0290576703273,0.017838432689759386,2,downstream corridor extension
5154->5152,1,4404.8,392.78604824457483,0.017834455514192462,0,downstream boundary-facing singleton
7592->10622,1,22024.0,1961.476363452885,0.017812171843923762,0,upstream boundary-facing singleton
11080->2753,1,6386.959999999999,566.3302241269704,0.017733952432048127,0,downstream boundary-facing singleton
4896->6622,1,185662.32,2622.473420866752,0.017656203887161593,1,downstream boundary-facing singleton
4532->10906,1,4404.8,385.27022462948815,0.017493199447397755,0,downstream boundary-facing singleton
5049->5046;5046->5042;5042->4900,3,510736.56,4461.774961502777,0.01747192314371533,1,two-sided corridor completion
2569->10883,1,4625.04,402.64920287599085,0.017411706833929688,0,upstream boundary-facing singleton
8366->10625,1,17619.2,1529.3391446761018,0.017359915826781033,0,upstream boundary-facing singleton
2425->6375,1,11012.0,952.9552254948213,0.017307577651558687,0,downstream boundary-facing singleton
7547->7554,1,22904.96,1981.145884328509,0.017298837320200596,0,upstream boundary-facing singleton
5190->5197,1,68714.88,944.1033280628818,0.017174288306675386,1,upstream boundary-facing singleton
12903->10445,1,20262.08,1733.6046395895269,0.017111813195777797,0,upstream boundary-facing singleton
7564->10622,1,13654.88,1162.5094523496605,0.017027018213996176,0,upstream boundary-facing singleton
8408->10565,1,21583.52,1835.971955105621,0.017012720400616962,0,downstream boundary-facing singleton
12884->10087;10087->12735,2,387181.92000000004,3369.9425542860345,0.016972352378586703,2,upstream corridor extension
5870->10571,1,22464.48,1898.632376780149,0.016903417099172997,0,downstream boundary-facing singleton
10907->10913,1,22464.48,1893.2612050745497,0.01685559786003994,0,upstream boundary-facing singleton
12917->1804,1,80167.36,1079.7908064642654,0.016836509373395002,1,downstream boundary-facing singleton
12152->2698,1,4845.28,81.51061533608086,0.016822684207327722,0,upstream boundary-facing singleton
8214->2456;2456->2454;2454->2448,3,554784.56,5830.244924687716,0.016814440328873508,0,upstream corridor extension
7905->7965,1,6607.2,552.3507849637806,0.016719662942359263,0,downstream boundary-facing singleton
9626->9625,1,22024.0,1831.3564945823675,0.01663055298385732,0,downstream boundary-facing singleton
2164->2159,1,232573.44,19338.001246993335,0.01662958697862777,0,downstream boundary-facing singleton
12660->10910,1,33036.0,2745.0119347027303,0.016618306905816265,0,downstream boundary-facing singleton
2146->2148;2148->2150;2150->12717,3,517123.52,4289.719336731468,0.016590695146612044,1,two-sided corridor completion
5046->5042;5042->4900;4900->6471,3,784054.4,6501.709484043647,0.016584842796733612,1,downstream corridor extension
12400->12406,1,13875.12,1148.1986015426642,0.01655046733351011,0,downstream boundary-facing singleton
12642->10910,1,34357.44,2840.045030951899,0.016532343684232,0,upstream boundary-facing singleton
6623->4897,1,191608.8,2527.6089013616875,0.016489384238626354,1,upstream boundary-facing singleton
3252->3967;3967->3308;3308->7510,3,466468.31999999995,3839.7980392151003,0.016463274673037178,1,two-sided corridor completion
10980->12235,1,7267.92,598.0847940662405,0.016458210714103638,0,downstream boundary-facing singleton
6255->12464,1,18500.16,1518.2152107845216,0.016412995463655683,0,downstream boundary-facing singleton
10895->7670,1,14976.320000000002,1227.4526656096837,0.016391912907973167,0,downstream boundary-facing singleton
12454->10839,1,28190.72,2305.2981850656097,0.016355014593920338,0,downstream boundary-facing singleton
8482->4972,1,22024.0,1799.0260866296505,0.01633696046703279,0,downstream boundary-facing singleton
